game_id,date,opponent,location,team_score,opp_score,record
401257569,2020-11-27,James Madison,A,83,73,1-0 (0-0)
401259307,2020-11-28,Radford,N,57,54,2-0 (0-0)
401259301,2020-12-02,Old Dominion,H,66,80,2-1 (0-0)
401259308,2020-12-07,Hampton,H,76,64,3-1 (0-0)
401268495,2020-12-13,UNC Greensboro,A,47,64,3-2 (0-0)
401259310,2020-12-18,UNC Wilmington,H,72,80,3-3 (0-0)
401270053,2020-12-26,George Mason,A,68,65,4-3 (0-0)
401269720,2021-01-09,Morgan St,H,74,78,4-4 (0-1)
401269723,2021-01-10,Morgan St,H,89,85,5-4 (1-1)
401276594,2021-01-13,NC Wesleyan,H,80,58,6-4 (1-1)
401269728,2021-01-16,Delaware State,A,87,76,7-4 (2-1)
401269732,2021-01-17,Delaware State,A,83,79,8-4 (3-1)
401269736,2021-01-23,Coppin State,A,71,81,8-5 (3-2)
401269740,2021-01-24,Coppin State,A,77,81,8-6 (3-3)
401269742,2021-01-30,Delaware State,H,94,66,9-6 (4-3)
401269752,2021-02-07,Coppin State,H,84,72,10-6 (5-3)
401269748,2021-02-08,Coppin State,H,64,74,10-7 (5-4)
401269754,2021-02-13,Morgan St,A,74,69,11-7 (6-4)
401269756,2021-02-14,Morgan St,A,68,65,12-7 (7-4)
401306591,2021-02-24,Delaware State,H,86,55,13-7 (8-4)
401309093,2021-02-28,St. Mary's MD,H,72,51,14-7 (8-4)
401296133,2021-03-11,North Carolina Central,N,87,58,15-7 (8-4)
401296173,2021-03-12,North Carolina A&T,N,71,63,16-7 (8-4)
401296193,2021-03-13,Morgan St,N,54,53,16-7 (8-4)
401310868,2021-03-18,Appalachian State,N,98,55,17-7 (8-4)
401310913,2021-03-20,Gonzaga,N,NA,NA,17-8 (8-4)
