game_id,date,opponent,location,team_score,opp_score,record
401257483,2020-11-25,Bradley,N,80,59,0-1 (0-0)
401257485,2020-11-26,Oakland,N,53,76,1-1 (0-0)
401257486,2020-11-27,Xavier,A,70,73,1-2 (0-0)
401257600,2020-12-01,Cleveland State,H,61,91,2-2 (0-0)
401253113,2020-12-04,Eastern Michigan,A,74,91,3-2 (1-0)
401268513,2020-12-09,Michigan,A,64,71,3-3 (1-0)
401257601,2020-12-12,UM Kansas City,H,57,96,4-3 (1-0)
401257602,2020-12-16,Marshall,A,87,71,5-3 (1-0)
401257603,2020-12-19,Valparaiso,H,57,78,6-3 (1-0)
401268844,2020-12-22,Northern Illinois,H,55,70,7-3 (2-0)
401253003,2021-01-02,Western Michigan,A,59,84,8-3 (3-0)
401253007,2021-01-05,Kent State,A,82,95,9-3 (4-0)
401253016,2021-01-08,Ohio,H,78,96,10-3 (5-0)
401253018,2021-01-12,Eastern Michigan,H,63,95,11-3 (6-0)
401253024,2021-01-16,Akron,A,89,94,11-4 (6-1)
401253033,2021-01-19,Central Michigan,H,72,76,12-4 (7-1)
401253036,2021-01-23,Kent State,H,74,90,13-4 (8-1)
401253042,2021-01-26,Miami OH,A,81,84,14-4 (9-1)
401253048,2021-01-30,Bowling Green,A,66,91,15-4 (10-1)
401253056,2021-02-02,Akron,H,76,81,16-4 (11-1)
401253063,2021-02-06,Ball State,A,88,67,16-5 (11-2)
401253066,2021-02-13,Bowling Green,H,87,81,16-6 (11-3)
401253081,2021-02-16,Miami OH,H,75,80,17-6 (12-3)
401253084,2021-02-19,Buffalo,A,70,91,18-6 (13-3)
401253095,2021-02-27,Western Michigan,H,44,81,19-6 (14-3)
401253101,2021-03-02,Central Michigan,A,89,79,19-7 (14-4)
401253109,2021-03-05,Ball State,H,70,91,20-7 (15-4)
401287067,2021-03-11,Ball State,N,89,87,21-7 (15-4)
401287066,2021-03-12,Ohio,N,NA,80,21-8 (15-4)
401311773,2021-03-17,Richmond,N,NA,61,
