game_id,date,opponent,location,team_score,opp_score,record
401259897,2020-11-25,Liberty,N,64,81,1-0 (0-0)
401259846,2020-11-26,Clemson,N,93,70,1-1 (0-0)
401262283,2020-12-01,Oakland,H,50,68,2-1 (0-0)
401259898,2020-12-04,Valparaiso,H,61,58,3-1 (0-0)
401256098,2020-12-08,Miami,A,80,54,3-2 (0-0)
401254086,2020-12-12,Indiana State,H,68,67,4-2 (0-0)
401263329,2020-12-16,Ohio State,H,60,88,5-2 (1-0)
401260040,2020-12-19,Notre Dame,N,78,70,6-2 (1-0)
401263331,2020-12-22,Iowa,A,73,55,6-3 (1-1)
401263338,2020-12-25,Maryland,H,70,81,7-3 (2-1)
401263344,2020-12-29,Rutgers,A,66,76,7-4 (2-2)
401263307,2021-01-02,Illinois,A,55,58,7-5 (2-3)
401263425,2021-01-08,Michigan State,A,54,81,8-5 (3-3)
401263395,2021-01-14,Indiana,A,69,80,9-5 (4-3)
401263402,2021-01-17,Penn State,H,72,67,10-5 (5-3)
401263414,2021-01-19,Ohio State,A,65,70,11-5 (6-3)
401263407,2021-01-22,Michigan,H,81,53,11-6 (6-4)
401263316,2021-01-30,Minnesota,H,62,61,12-6 (7-4)
401263366,2021-02-02,Maryland,A,75,60,12-7 (7-5)
401263388,2021-02-06,Northwestern,H,70,71,13-7 (8-5)
401263352,2021-02-11,Minnesota,A,75,68,13-8 (8-6)
401263361,2021-02-16,Michigan State,H,65,75,14-8 (9-6)
401263370,2021-02-20,Nebraska,A,58,73,15-8 (10-6)
401268054,2021-02-26,Penn State,A,52,73,16-8 (11-6)
401263433,2021-03-02,Wisconsin,H,69,67,17-8 (12-6)
401263438,2021-03-06,Indiana,H,58,87,18-8 (13-6)
401296393,2021-03-12,Ohio State,N,NA,78,18-9 (13-6)
401310909,2021-03-19,North Texas,N,NA,77,TNT
