player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Selvig,F,39,3,6,1,1,7,8,4,10,14,4,2,3,2,2,14,TRUE,2012-02-11,Sacramento State,A
M. Ward,F,23,3,6,0,0,2,2,0,3,3,0,1,0,1,3,8,TRUE,2012-02-11,Sacramento State,A
A. Steward,F,38,6,7,0,0,4,6,4,4,8,2,2,0,4,3,16,TRUE,2012-02-11,Sacramento State,A
M. Weisner,F,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,TRUE,2012-02-11,Sacramento State,A
J. Wood,G,6,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,TRUE,2012-02-11,Sacramento State,A
S. Stockton,G,9,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,FALSE,2012-02-11,Sacramento State,A
W. Cherry,G,31,2,8,1,3,12,15,0,4,4,4,2,1,2,2,17,FALSE,2012-02-11,Sacramento State,A
K. Jamar,G,33,2,8,1,3,0,2,0,5,5,2,2,0,4,3,5,FALSE,2012-02-11,Sacramento State,A
K. Henderson,G,8,1,3,0,1,0,0,1,0,1,0,0,0,2,2,2,FALSE,2012-02-11,Sacramento State,A
J. Gregory,G,6,1,2,1,1,2,2,0,0,0,0,0,0,0,0,5,FALSE,2012-02-11,Sacramento State,A
K. Deshields,G,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-02-11,Sacramento State,A
TEAM,NA,NA,18,46,4,15,27,35,11,30,41,13,9,5,16,17,67,FALSE,2012-02-11,Sacramento State,A
