player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Kilicli,F,30,7,19,0,0,7,8,4,1,5,1,1,1,4,4,21,TRUE,2012-12-05,Marshall,N
K. Noreen,F,19,1,1,0,0,1,3,2,3,5,1,0,0,0,3,3,TRUE,2012-12-05,Marshall,N
J. Hinds,F,29,3,8,1,1,2,2,0,1,1,2,0,0,1,0,9,TRUE,2012-12-05,Marshall,N
K. Miles,F,30,1,4,0,1,4,4,3,2,5,0,2,1,2,1,6,TRUE,2012-12-05,Marshall,N
D. Rutledge,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2012-12-05,Marshall,N
A. Murray,C,29,3,7,0,1,1,2,3,7,10,0,1,2,1,4,7,FALSE,2012-12-05,Marshall,N
M. Humphrey,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-12-05,Marshall,N
J. Staten,G,25,5,12,0,1,2,2,0,2,2,3,2,0,2,3,12,FALSE,2012-12-05,Marshall,N
G. Browne,G,25,2,5,0,1,3,4,1,4,5,0,2,0,2,3,7,FALSE,2012-12-05,Marshall,N
E. Harris,G,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,2012-12-05,Marshall,N
T. Henderson,G,9,0,2,0,1,4,5,2,0,2,1,0,0,0,1,4,FALSE,2012-12-05,Marshall,N
TEAM,NA,NA,22,59,1,6,24,30,15,28,43,8,9,4,12,19,69,FALSE,2012-12-05,Marshall,N
