date,game_id,home,away
2015-01-10,400585788,Kansas,Texas Tech
2015-01-10,400585789,TCU,Baylor
2015-01-10,400585790,Oklahoma State,Texas
2015-01-10,400585791,Oklahoma,Kansas State
2015-01-10,400585792,West Virginia,Iowa State
2015-01-10,400586014,North Dakota,Portland State
2015-01-10,400586015,Weber State,Montana State
2015-01-10,400586016,Idaho,Eastern Washington
2015-01-10,400586018,Northern Arizona,Southern Utah
2015-01-10,400586019,Idaho State,Montana
2015-01-10,400586228,Manhattan,Niagara
2015-01-10,400586230,Iona,Canisius
2015-01-10,400586406,Southern Illinois,Indiana State
2015-01-10,400586407,Bradley,Evansville
2015-01-10,400586408,Drake,Northern Iowa
2015-01-10,400586775,UConn,Cincinnati
2015-01-10,400586776,Temple,Tulsa
2015-01-10,400586963,Purdue Fort Wayne,South Dakota
2015-01-10,400586964,IUPUI,Denver
2015-01-10,400586965,Omaha,South Dakota State
2015-01-10,400587135,Army,Navy
2015-01-10,400587136,American,Colgate
2015-01-10,400587137,Lehigh,Loyola (MD)
2015-01-10,400587138,Holy Cross,Bucknell
2015-01-10,400587139,Boston University,Lafayette
2015-01-10,400587297,BYU,Loyola Marymount
2015-01-10,400587298,San Diego,Pepperdine
2015-01-10,400587299,Pacific,Saint Mary's
2015-01-10,400587301,Gonzaga,Santa Clara
2015-01-10,400587494,Ball State,Central Michigan
2015-01-10,400587495,Bowling Green,Ohio
2015-01-10,400587496,Miami (OH),Eastern Michigan
2015-01-10,400587497,Western Michigan,Buffalo
2015-01-10,400587498,Northern Illinois,Kent State
2015-01-10,400587907,North Carolina,Louisville
2015-01-10,400587908,Notre Dame,Virginia
2015-01-10,400587909,Miami,Boston College
2015-01-10,400587910,Wake Forest,Georgia Tech
2015-01-10,400587911,Pittsburgh,Clemson
2015-01-10,400588409,Providence,Georgetown
2015-01-10,400588410,Creighton,Seton Hall
2015-01-10,400588412,Villanova,DePaul
2015-01-10,400588727,Lipscomb,Northern Kentucky
2015-01-10,400588728,South Carolina Upstate,Kennesaw State
2015-01-10,400588729,Florida Gulf Coast,Stetson
2015-01-10,400589166,East Tennessee State,Chattanooga
2015-01-10,400589167,Furman,VMI
2015-01-10,400589169,Western Carolina,UNC Greensboro
2015-01-10,400589170,Wofford,Samford
