player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
B. Royster,F,32,3,5,0,0,4,10,3,4,7,0,1,0,0,3,10,TRUE,2010-11-12,UC Davis,N
K. White,F,33,3,7,0,0,1,5,0,4,4,3,3,2,2,3,7,TRUE,2010-11-12,UC Davis,N
A. Mattison,F,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,TRUE,2010-11-12,UC Davis,N
J. McCoy,F,11,1,2,0,1,0,0,0,1,1,0,1,0,0,4,2,TRUE,2010-11-12,UC Davis,N
D. Simpson,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,2010-11-12,UC Davis,N
S. Richardson,G,34,3,12,1,6,2,4,0,3,3,2,1,1,1,1,9,FALSE,2010-11-12,UC Davis,N
A. Tucker,G,37,5,9,0,0,4,4,2,4,6,2,1,0,2,2,14,FALSE,2010-11-12,UC Davis,N
G. Gantt,G,4,1,2,0,1,2,5,0,3,3,0,0,0,1,1,4,FALSE,2010-11-12,UC Davis,N
P. Bertone,G,18,1,3,0,0,3,4,0,0,0,1,0,0,0,1,5,FALSE,2010-11-12,UC Davis,N
D. Mavin,G,26,6,10,1,2,6,9,1,3,4,0,0,0,1,2,19,FALSE,2010-11-12,UC Davis,N
TEAM,NA,NA,23,50,2,10,22,43,7,22,29,8,7,3,7,17,70,FALSE,2010-11-12,UC Davis,N
