player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. Butler,F,30,1,4,0,0,0,0,1,6,7,1,0,2,2,4,2,TRUE,2017-03-11,North Carolina Central,N
A. Long,F,22,4,9,0,0,0,0,3,1,4,1,1,0,2,2,8,TRUE,2017-03-11,North Carolina Central,N
Z. Robinson,G,40,7,19,2,5,2,2,2,4,6,4,1,0,3,4,18,TRUE,2017-03-11,North Carolina Central,N
J. Wade,G,34,2,10,1,5,0,0,0,3,3,2,0,1,2,3,5,TRUE,2017-03-11,North Carolina Central,N
K. Okoro,G,24,4,11,3,7,1,1,2,2,4,2,0,0,2,3,12,TRUE,2017-03-11,North Carolina Central,N
S. Allen,F,3,1,2,0,0,0,0,1,0,1,0,0,0,1,0,2,FALSE,2017-03-11,North Carolina Central,N
D. Robinson,C,13,0,0,0,0,0,0,2,2,4,1,0,0,0,1,0,FALSE,2017-03-11,North Carolina Central,N
B. Gellineau,C,12,2,3,0,0,0,0,2,1,3,0,1,0,1,1,4,FALSE,2017-03-11,North Carolina Central,N
K. Williams,G,22,2,7,1,3,3,3,2,8,10,0,1,0,4,2,8,FALSE,2017-03-11,North Carolina Central,N
M. Goss,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-03-11,North Carolina Central,N
TEAM,NA,NA,23,65,7,20,6,6,15,29,44,11,4,3,17,20,59,FALSE,2017-03-11,North Carolina Central,N
