player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
J. McCreary,F,13,1,2,0,0,0,0,3,1,4,0,0,0,2,2,2,TRUE,2022-01-29,Tulsa,A
R. Tchewa,C,28,1,4,0,0,3,6,0,7,7,0,1,0,2,3,5,TRUE,2022-01-29,Tulsa,A
C. Murphy,G,30,6,11,0,1,1,2,0,4,4,1,1,0,5,1,13,TRUE,2022-01-29,Tulsa,A
J. Chaplin,G,24,1,5,0,2,4,5,1,1,2,2,1,0,2,2,6,TRUE,2022-01-29,Tulsa,A
J. Greene,G,22,0,8,0,7,2,3,1,5,6,1,0,1,3,2,2,TRUE,2022-01-29,Tulsa,A
D. Patrick,F,18,2,8,1,5,0,0,0,1,1,0,0,0,1,1,5,FALSE,2022-01-29,Tulsa,A
S. Hines Jr.,F,18,2,7,0,0,0,1,1,2,3,0,0,0,1,3,4,FALSE,2022-01-29,Tulsa,A
B. Matos,F,12,1,3,0,0,0,0,1,4,5,0,1,0,0,4,2,FALSE,2022-01-29,Tulsa,A
J. Boggs,F,22,2,4,2,3,0,0,0,2,2,0,1,1,0,0,6,FALSE,2022-01-29,Tulsa,A
T. Moss,G,10,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,FALSE,2022-01-29,Tulsa,A
M. Calleja,G,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,2022-01-29,Tulsa,A
TEAM,NA,NA,16,53,3,18,10,17,9,28,37,6,5,2,17,20,45,FALSE,2022-01-29,Tulsa,A
