game_id,away,home,away_rank,home_rank,away_score,home_score,date
401166381,Tennessee,Kentucky,NA,6,81,73,2020-03-03
401166259,Maryland,Rutgers,9,NA,67,78,2020-03-03
401166258,Michigan State,Penn State,16,20,79,71,2020-03-03
401166257,Purdue,Iowa,NA,18,77,68,2020-03-03
401166379,Mississippi State,South Carolina,NA,NA,71,83,2020-03-03
401168504,Wake Forest,North Carolina,NA,NA,83,93,2020-03-03
401168545,Syracuse,Boston College,NA,NA,84,71,2020-03-03
401169500,Cincinnati,South Florida,NA,NA,79,67,2020-03-03
401170325,Davidson,Richmond,NA,NA,63,80,2020-03-03
401170326,Duquesne,VCU,NA,NA,80,77,2020-03-03
401170883,Maine,Hartford,NA,NA,71,65,2020-03-03
401170947,UMass Lowell,New Hampshire,NA,NA,63,54,2020-03-03
401170984,Stony Brook,UMBC,NA,NA,67,75,2020-03-03
401170996,Albany,Vermont,NA,NA,62,85,2020-03-03
401172715,Bowling Green,Kent State,NA,NA,69,83,2020-03-03
401172717,Miami (OH),Buffalo,NA,NA,69,75,2020-03-03
401172718,Central Michigan,Ball State,NA,NA,68,85,2020-03-03
401172719,Eastern Michigan,Western Michigan,NA,NA,54,70,2020-03-03
401174868,Arkansas St,Georgia Southern,NA,NA,76,75,2020-03-03
401174869,Little Rock,Georgia State,NA,NA,70,89,2020-03-03
401210937,North Alabama,Stetson,NA,NA,72,82,2020-03-03
401210938,NJIT,Liberty,NA,NA,49,55,2020-03-03
401210989,Presbyterian,Charleston Southern,NA,NA,64,81,2020-03-03
401210990,Campbell,UNC Asheville,NA,NA,68,72,2020-03-03
401210991,High Point,South Carolina Upstate,NA,NA,59,69,2020-03-03
401211633,Cleveland State,Oakland,NA,NA,59,80,2020-03-03
401211634,Milwaukee,Youngstown St,NA,NA,57,63,2020-03-03
401174872,UT Arlington,Troy,NA,NA,78,64,2020-03-03
401210934,Jacksonville,North Florida,NA,NA,88,91,2020-03-03
401211652,Loyola (MD),Lehigh,NA,NA,75,78,2020-03-03
401211653,Holy Cross,Bucknell,NA,NA,62,65,2020-03-03
401172716,Ohio,Akron,NA,NA,67,74,2020-03-03
401211635,IUPUI,UIC,NA,NA,59,93,2020-03-03
401174870,Coastal Carolina,Louisiana,NA,NA,101,108,2020-03-03
401174871,Texas State,South Alabama,NA,NA,54,58,2020-03-03
401172720,Toledo,Northern Illinois,NA,NA,50,71,2020-03-03
401210936,Florida Gulf Coast,Lipscomb,NA,NA,63,68,2020-03-03
401174873,Appalachian State,UL Monroe,NA,NA,61,57,2020-03-03
401168381,Marquette,DePaul,NA,NA,68,69,2020-03-03
401172959,Stephen F. Austin,Abilene Christian,NA,NA,77,72,2020-03-03
401166380,Vanderbilt,Alabama,NA,NA,87,79,2020-03-03
401169769,Texas,Oklahoma,NA,NA,52,51,2020-03-03
401169770,West Virginia,Iowa State,NA,NA,77,71,2020-03-03
