player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T.J. Worley,F,36,3,8,0,0,0,2,2,4,6,2,0,0,3,1,6,TRUE,2009-02-14,Denver,A
K. Dykes,F,37,9,14,0,1,2,2,0,3,3,3,3,1,1,3,20,TRUE,2009-02-14,Denver,A
J. Burroughs,F,29,4,4,0,0,1,4,0,0,0,1,0,0,0,3,9,TRUE,2009-02-14,Denver,A
J. Tyrna,C,24,2,5,0,0,0,1,1,4,5,4,0,2,2,2,4,TRUE,2009-02-14,Denver,A
J. Archie,G,25,1,6,0,2,1,1,1,4,5,2,1,0,3,4,3,TRUE,2009-02-14,Denver,A
O. Ikeakor,F,14,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2009-02-14,Denver,A
E. Hart,F,8,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,FALSE,2009-02-14,Denver,A
C. Carmouche,G,24,1,2,1,1,4,4,0,2,2,1,0,0,1,2,7,FALSE,2009-02-14,Denver,A
D. Damachoua,G,3,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,2009-02-14,Denver,A
TEAM,NA,NA,20,42,1,4,8,14,5,23,28,13,4,3,12,16,49,FALSE,2009-02-14,Denver,A
