game_id,date,opponent,location,team_score,opp_score,record
223280038,2002-11-24,Colorado,A,74,107,0-1 (0-0)
223302005,2002-11-26,Air Force,A,43,72,0-2 (0-0)
223340056,2002-11-30,Charleston Southern,H,62,68,0-3 (0-0)
223360003,2002-12-02,Birmingham-Southern,A,59,75,0-4 (0-0)
223410055,2002-12-07,Jacksonville State,A,82,101,0-5 (0-1)
223490056,2002-12-15,Charleston,H,64,66,0-6 (0-1)
223520052,2002-12-18,Florida State,A,76,93,0-7 (0-1)
223620159,2002-12-28,Dartmouth,A,74,86,0-8 (0-1)
223630160,2002-12-29,New Hampshire,A,75,69,1-8 (0-1)
230040056,2003-01-04,Mercer,H,72,86,1-9 (0-2)
230060056,2003-01-06,Troy,H,81,85,1-10 (0-3)
230100056,2003-01-10,Jacksonville,H,71,75,1-11 (0-4)
230130056,2003-01-13,Lipscomb,H,73,68,2-11 (0-4)
230182116,2003-01-18,UCF,A,70,82,2-12 (0-5)
230202226,2003-01-20,Florida Atlantic,A,64,71,2-13 (0-6)
230230056,2003-01-23,Gardner-Webb,H,78,63,3-13 (1-6)
230250056,2003-01-25,Campbell,H,69,57,4-13 (2-6)
230310056,2003-01-31,Georgia State,H,71,78,4-14 (2-7)
230372535,2003-02-06,Samford,A,71,79,4-15 (2-8)
230392057,2003-02-08,Belmont,A,85,80,5-15 (3-8)
230440056,2003-02-13,Florida Atlantic,H,83,78,6-15 (4-8)
230460056,2003-02-15,UCF,H,82,90,6-16 (4-9)
230480288,2003-02-17,Lipscomb,A,64,87,6-17 (4-9)
230530294,2003-02-22,Jacksonville,A,59,73,6-18 (4-10)
230582653,2003-02-27,Troy,A,70,117,6-19 (4-11)
230602382,2003-03-01,Mercer,A,84,101,6-20 (4-12)
