date,game_id,home,away
2013-03-05,330640228,Clemson,Boston College
2013-03-05,330640276,Marshall,Southern Miss
2013-03-05,330640324,Coastal Carolina,Liberty
2013-03-05,330642006,Akron,Miami (OH)
2013-03-05,330642084,Buffalo,Ohio
2013-03-05,330642097,Campbell,Presbyterian
2013-03-05,330642117,Central Michigan,Eastern Michigan
2013-03-05,330642294,Iowa,Illinois
2013-03-05,330642306,Kansas State,TCU
2013-03-05,330642309,Kent State,Bowling Green
2013-03-05,330642427,UNC Asheville,Longwood
2013-03-05,330642439,UNLV,Boise State
2013-03-05,330642507,Providence,Seton Hall
2013-03-05,330642515,Radford,Winthrop
2013-03-05,330642649,Toledo,Northern Illinois
2013-03-05,330642739,Green Bay,Milwaukee
2013-03-05,330642754,Youngstown St,Loyola Chicago
