number,name,position,height,weight,class,hometown
0,Marquis Godwin,G,"6' 5""",195 lbs,JR,"Hampton, VA"
1,Jason Wade,G,"6' 5""",205 lbs,SO,"Richmond, VA"
3,Malik Curry,G,"6' 1""",180 lbs,JR,"Wilmington, DE"
4,Dimitris Karaiskos,F,"6' 9""",220 lbs,FR,"Athens, Greece"
10,Xavier Green,G,"6' 6""",200 lbs,JR,"Williamsburg, VA"
11,A.J. Oliver II,G,"6' 5""",190 lbs,SO,"Birmingham, AL"
12,Jaylin Hunter,G,"5' 11""",185 lbs,FR,"Manchester, CT"
13,Aaron Carver,F,"6' 7""",225 lbs,SR,"Elizabeth City, NC"
15,Joseph Reece,F,"6' 8""",200 lbs,SO,"St. Louis, MO"
20,Loren Brill,G,"6' 0""",190 lbs,JR,"Gaithersburg, MD"
21,Alfis Pilavios,F,"6' 5""",200 lbs,SO,"Athens, Greece"
22,Kalu Ezikpe,F,"6' 8""",235 lbs,SO,"Lawrenceville, GA"
23,Dajour Dickens,F,"7' 0""",215 lbs,JR,"Hampton, VA"
24,Quishon Harris,G,"5' 10""",140 lbs,SO,"Hampton, VA"
35,Drew Lakey,F,"6' 5""",205 lbs,SR,"Alexandria, VA"
