number,name,position,height,weight,class,hometown
0,Eli Scott,G,"6' 6""",245 lbs,JR,"Chino Hills, CA"
1,Dameane Douglas,G,"6' 7""",213 lbs,SO,"Hanford, CA"
2,Joe Quintana,G,"6' 2""",170 lbs,JR,"West Covina, CA"
3,Lazar Nekic,F,"7' 0""",232 lbs,FR,"Belgrade, Serbia"
10,Jonathan Dos Anjos,F,"6' 7""",202 lbs,FR,"Curitiba, Brazil"
11,Parker Dortch,F,"6' 7""",210 lbs,JR,"Columbus, NJ"
12,Deovaunta Williams,G,"6' 1""",160 lbs,FR,"Memphis, TN"
15,Reilly Seebold,G,"6' 1""",161 lbs,FR,"Dallas, TX"
20,Erik Johansson,G,"6' 6""",185 lbs,SR,"Sodertalje, Sweden"
21,Seikou Sisoho Jawara,G,"6' 3""",194 lbs,FR,"Barcelona, Spain"
22,Lazar Zivanovic,G,"6' 7""",195 lbs,FR,"Sabac, Serbia"
23,Jordan Bell,F,"6' 8""",221 lbs,JR,"Inglewood, CA"
34,Keli Leaupepe,F,"6' 6""",250 lbs,FR,"Melbourne, VIC"
35,Ivan Alipiev,F,"6' 8""",209 lbs,SO,"Sofia, Bulgaria"
