number,name,position,height,weight,class,hometown
0,Antoine Davis,G,"6' 1""",160 lbs,SO,"Birmingham, AL"
1,Marquis Moore,G,"6' 6""",200 lbs,SO,"Los Angeles, CA"
2,Justin Miller,F,"6' 6""",268 lbs,SR,"Beaver Dam, KY"
4,Dwayne Rose Jr.,G,"6' 4""",195 lbs,JR,"Crete, IL"
5,Jordan Gorman,G,"5' 10""",165 lbs,JR,"Fort Wayne, IN"
10,Boe Nguidjol,F,"6' 8""",225 lbs,SO,"Los Angeles, CA"
11,B.J. Maxwell,G,"6' 4""",200 lbs,SR,"Austin, TX"
12,Brad Calipari,G,"6' 0""",179 lbs,SR,"Franklin Lakes, NJ"
13,Alonde LeGrand,F,"6' 7""",205 lbs,SO,"Harlem, NY"
14,Sam Hofman,F,"6' 5""",260 lbs,FR,"Brussels, Belgium"
15,Jamail Pink,G,"6' 1""",160 lbs,FR,"Houston, TX"
21,Chris Brandon,F,"6' 7""",215 lbs,SO,"Houston, TX"
41,Willy Isiani,F,"6' 8""",230 lbs,SO,"Tbilisi, Georgia"
