number,name,position,height,weight,class,hometown
0,JT Gibson,G,"6' 3""",195 lbs,SR,"Brooklyn Park, MN"
2,Darrius Hughes,G,"6' 7""",230 lbs,FR,"Kansas City, MO"
3,Kyle Luedtke,G,"6' 5""",190 lbs,FR,"Omaha, NE"
4,Zach Thornhill,G,"6' 4""",185 lbs,SO,"Lenexa, KS"
5,KJ Robinson,G,"6' 0""",190 lbs,SR,"Blue Springs, MO"
10,Ayo Akinwole,G,"6' 0""",165 lbs,JR,"Papillion, NE"
11,La'Mel Robinson,G,"6' 0""",160 lbs,FR,"Riverside, MO"
13,Wanjang Tut,F,"6' 8""",205 lbs,SO,"Omaha, NE"
15,Grant Frickenstein,G,"6' 3""",170 lbs,FR,"Fremont, NE"
20,Hayden Miller,G,"6' 1""",180 lbs,SO,"Nebraska City, NE"
22,Marco Smith,G,"6' 2""",175 lbs,SO,"Kansas City, KS"
23,Marlon Ruffin,G,"6' 5""",195 lbs,SO,"Madison, WI"
24,Nathan Brusseau,C,"6' 11""",225 lbs,FR,"New Prague, MN"
40,Matt Pile,F,"6' 8""",240 lbs,JR,"Wichita, KS"
