number,name,position,height,weight,class,hometown
0,Akrum Ahemed,G,"6' 5""",185 lbs,FR,"Hackensack, NJ"
1,Malik Johnson,G,"5' 10""",165 lbs,SR,"Richmond, VA"
2,Corey Brown,F,"6' 8""",225 lbs,SR,"Hollywood, FL"
3,Jordan Henderson,G,"6' 5""",180 lbs,SO,"Cincinnati, OH"
4,Jalanni White,F,"6' 8""",215 lbs,JR,"New Haven, CT"
5,Sam Rautins,G,"6' 4""",190 lbs,SO,"Syracuse, NY"
10,Jacco Fritz,F,"6' 10""",190 lbs,FR,"Tiel, Netherlands"
11,Armon Harried,G,"6' 4""",185 lbs,FR,"Baltimore, MD"
15,Majesty Brandon,G,"6' 0""",165 lbs,JR,"Bronx, NY"
21,Scott Hitchon,F,"6' 8""",215 lbs,JR,"Whitby, ON"
22,Malek Green,F,"6' 7""",215 lbs,JR,"Cincinnati, OH"
23,Dantai St. Louis,F,"6' 8""",235 lbs,SR,"Brampton, ON"
24,Ivan Hadzic,C,"6' 9""",240 lbs,SO,"Sabac, Serbia"
