number,name,position,height,weight,class,hometown
0,Yahuza Rasas,F,"6' 7""",190 lbs,JR,"St. Louis, MO"
3,Eden Ewing,F,"6' 8""",225 lbs,SR,"Richmond, TX"
4,Bryson Etienne,G,"6' 3""",190 lbs,JR,"Houston, TX"
11,Ja'Mare Redus,G,"6' 0""",170 lbs,FR,"Houston, TX"
12,John Jones,G,"6' 0""",165 lbs,JR,"Baton Rouge, LA"
13,Quinton Brigham,G,"6' 5""",215 lbs,JR,"Fort Worth, TX"
14,Chris Baldwin,F,"6' 9""",220 lbs,SR,"Springfield, MA"
15,Justin Hopkins,F,"6' 5""",205 lbs,JR,"Huntsville, AL"
20,Tyrik Armstrong,G,"5' 10""",170 lbs,SR,"Houston, TX"
23,Ashton McClelland,G,"6' 1""",155 lbs,SO,"Houston, TX"
24,John Walker III,F,"6' 9""",200 lbs,SO,"Houston, TX"
25,Jordan Andrews,G,"6' 5""",180 lbs,SR,"Laplace, LA"
30,Kevin Granger Jr.,F,"6' 5""",194 lbs,JR,"Houston, TX"
32,Divonte Lumpkin,G,"6' 1""",175 lbs,SR,"Chicago, IL"
42,Jethro Tshisumpa,F,"6' 10""",260 lbs,JR,"Lubumbashi, Congo"
44,Michael Dobbins,F,"6' 6""",275 lbs,SO,"Compton, CA"
