number,name,position,height,weight,class,hometown
0,Travis Anderson,G,"6' 0""",175 lbs,FR,"Atlanta, GA"
1,Terence Porter Jr.,F,"6' 8""",200 lbs,FR,"Atlanta, GA"
2,Nate Louis,G,"5' 11""",175 lbs,SR,"Miami, FL"
4,Deontaye Buskey,G,"6' 1""",160 lbs,JR,"Daphne, AL"
10,Jamir Moore,G,"6' 5""",180 lbs,SO,"Miramar, FL"
12,Ty Jones,F,"6' 6""",215 lbs,JR,"Pontotoc, MS"
13,Timmy Sellers,F,"6' 8""",220 lbs,SO,"Augusta, GA"
14,Duncan LeXander,F,"6' 8""",205 lbs,SO,"Davidson, NC"
20,Brian Camacho,G,"6' 0""",160 lbs,FR,"Spartanburg, SC"
21,Nathan Payne,F,"6' 4""",180 lbs,SO,"Pickens, SC"
22,Sadarius Bowser,C,"6' 9""",220 lbs,SO,"Gaffney, SC"
23,Sean Price,G,"6' 3""",200 lbs,JR,"Port Charlotte, FL"
24,Phlandrous Fleming Jr.,G,"6' 4""",195 lbs,JR,"Athens, GA"
30,Matt Kormylo,G,"6' 5""",210 lbs,FR,"Greenville, SC"
33,Dontrell Shuler,G,"6' 2""",180 lbs,SO,"Columbia, SC"
50,Malik Battle,G,"6' 3""",180 lbs,FR,"Atlanta, GA"
