number,name,position,height,weight,class,hometown
0,Ade Murkey,G,"6' 5""",200 lbs,SR,"Minneapolis, MN"
1,David Nzekwesi,F,"6' 9""",240 lbs,SO,"Rotterdam, Netherlands"
2,Roscoe Eastmond,G,"5' 9""",150 lbs,FR,"Marietta, GA"
3,Jase Townsend,G,"6' 3""",175 lbs,SO,"Dallas, TX"
4,Taelyr Gatlin,G,"6' 3""",180 lbs,SO,"Atoka, TN"
5,Ray Kowalski,G,"6' 3""",190 lbs,JR,"Concord, NC"
10,Joseph Lanzi,G,"6' 5""",195 lbs,SO,"Birmingham, AL"
11,Owen McGlashan,G,"6' 7""",205 lbs,FR,"Marlton, NJ"
12,Alperen Kurnaz,F,"6' 8""",220 lbs,SO,"Istanbul, Turkey"
13,Khalil Johnson,G,"6' 3""",170 lbs,SO,"Long Island, NY"
14,Ryan Heath,G,"6' 5""",190 lbs,FR,"Lansing, MI"
21,Robert Jones,F,"6' 10""",225 lbs,FR,"Prior Lake, MN"
22,Tristan Green,F,"6' 9""",220 lbs,SO,"Boerne, TX"
34,James Sanders IV,F,"6' 5""",200 lbs,FR,"Fountain, CO"
42,JaVonni Bickham,F,"6' 6""",225 lbs,FR,"Minneapolis, MN"
