number,name,position,height,weight,class,hometown
0,Ian DuBose,G,"6' 4""",210 lbs,JR,"Durham, NC"
2,Qon Murphy,G,"6' 5""",190 lbs,SO,"Cornelius, NC"
3,Jackson Stent,F,"6' 8""",215 lbs,SR,"Christchurch, New Zealand"
4,Myles Pierre,G,"6' 2""",190 lbs,FR,"Charlotte, NC"
5,Hunter Janacek,G,"6' 5""",185 lbs,JR,"Houston, TX"
10,Ty Dalton,G,"6' 4""",215 lbs,JR,"Houston, TX"
11,Jason Thompson,F,"6' 7""",195 lbs,FR,"Charlotte, NC"
13,Philip McKenzie,F,"6' 5""",205 lbs,JR,"Nassau, Bahamas"
14,Andre Charles Jr.,G,"6' 0""",170 lbs,SO,"Houston, TX"
20,Nick Jones,F,"6' 6""",205 lbs,JR,"Houston, TX"
21,Noah Thomasson,G,"6' 3""",180 lbs,FR,"Richmond, TX"
22,Jalon Gates,G,"6' 0""",160 lbs,SR,"Selma, TX"
32,Benjamin Uloko,F,"6' 7""",265 lbs,SO,"Clemmons, NC"
34,Zach Iyeyemi,C,"6' 9""",280 lbs,FR,"Cypress, TX"
50,Ryan Gomes,C,"6' 10""",250 lbs,JR,"Westminster, MD"
NA,Jr Andre Charles,"NA",--,--,--,--
