number,name,position,height,weight,class,hometown
0,Boo Buie,G,"6' 2""",165 lbs,FR,"Hiram, GA"
1,Chase Audige,G,"6' 4""",193 lbs,SO,"Houston, TX"
2,Ryan Greer,G,"6' 2""",185 lbs,JR,"Kingston, NY"
4,Jared Jones,F,"6' 10""",240 lbs,FR,"Davidsonville, MD"
10,Miller Kopp,F,"6' 7""",210 lbs,FR,"Stewartsville, NJ"
11,Anthony Gaines,G,"6' 4""",205 lbs,JR,"Kingston, NY"
12,Pat Spencer,G,"6' 3""",205 lbs,SR,"Davidsonville, MD"
15,Ryan Young,C,"6' 10""",235 lbs,FR,"Stewartsville, NJ"
21,A.J. Turner,F,"6' 7""",200 lbs,SR,"Mount Clemens, MI"
22,Pete Nance,F,"6' 10""",210 lbs,SO,"Akron, OH"
31,Robbie Beran,F,"6' 9""",207 lbs,FR,"Richmond, VA"
33,Tino Malnati,G,"6' 3""",190 lbs,JR,"Northfield, IL"
53,Roy Dixon III,G,"5' 11""",165 lbs,FR,"Atlanta, GA"
54,Dylan Sandhu,G,"6' 4""",165 lbs,FR,"Northville, MI"
55,Eric Zalewski,G,"6' 0""",180 lbs,SO,"Buffalo Grove, IL"
