number,name,position,height,weight,class,hometown
0,Luc Krystkowiak,F,"6' 4""",190 lbs,FR,"Salt Lake City, UT"
1,Timmy Allen,F,"6' 6""",205 lbs,SO,"Mesa, AZ"
2,Matt Van Komen,C,"7' 4""",240 lbs,FR,"Pleasant Grove, UT"
5,Jaxon Brenchley,G,"6' 5""",190 lbs,FR,"Providence, UT"
10,Brandon Haddock,G,"6' 0""",170 lbs,FR,"Southlake, TX"
11,Both Gach,G,"6' 7""",190 lbs,SO,"Austin, MN"
13,Eli Ballstaedt,G,"6' 5""",190 lbs,FR,"Heber City, UT"
14,Brooks King,G,"6' 3""",180 lbs,SO,"Boise, ID"
15,Rylan Jones,G,"6' 1""",175 lbs,FR,"Holladay, UT"
20,Mikael Jantunen,F,"6' 8""",220 lbs,FR,"Helsinki, Finland"
21,Riley Battin,F,"6' 9""",235 lbs,SO,"Oak Park, CA"
25,Alfonso Plummer,G,"6' 1""",175 lbs,JR,"Fajardo, Puerto Rico"
30,Brendan Wenzel,G,"6' 6""",195 lbs,FR,"San Antonio, TX"
32,Lahat Thioune,C,"6' 10""",220 lbs,FR,"Dakar, Senegal"
35,Branden Carlson,C,"7' 0""",220 lbs,FR,"South Jordan, UT"
40,Marc Reininger,F,"6' 9""",230 lbs,SR,"Monument, CO"
45,Hunter Mecum,F,"6' 7""",240 lbs,FR,"Lakewood, CA"
