number,name,position,height,weight,class,hometown
0,Jaylon Hall,G,"6' 5""",190 lbs,SO,"Houston, TX"
1,Bill Wampler,F,"6' 6""",220 lbs,SR,"Eau Claire, WI"
2,Tanner Holden,G,"6' 6""",185 lbs,FR,"Wheelersburg, OH"
3,Jordan Ash,G,"6' 3""",205 lbs,SR,"Bolingbrook, IL"
4,Andre Harris,G,"6' 3""",190 lbs,FR,"Lyndhurst, OH"
5,Skyelar Potter,G,"6' 3""",200 lbs,SO,"Bowling Green, KY"
10,Treyvon Calvin,G,"6' 0""",165 lbs,FR,"Glendale Heights, IL"
11,Loudon Love,C,"6' 8""",260 lbs,JR,"Geneva, IL"
20,Andy Neff,F,"6' 7""",215 lbs,SO,"Oakwood, OH"
21,Grant Basile,F,"6' 9""",225 lbs,FR,"Pewaukee, WI"
22,Aleksandar Dozic,F,"6' 9""",215 lbs,SR,"Podgorica, Montenegro"
23,James Manns,F,"6' 7""",210 lbs,SO,"Columbus, OH"
24,Tim Finke,G,"6' 6""",215 lbs,SO,"Champaign, IL"
31,Cole Gentry,G,"5' 10""",180 lbs,SR,"Saint Charles, IL"
32,TJ Nagy,G,"6' 1""",175 lbs,FR,"Bellbrook, OH"
33,Ryan Custer,F,"6' 7""",235 lbs,SR,"Cincinnati, OH"
