number,name,position,height,weight,class,hometown
0,De'Riante Jenkins,G,"6' 5""",190 lbs,SR,"Eutawville, SC"
1,Mike'L Simms,G,"6' 5""",210 lbs,SR,"Richmond, VA"
2,Marcus Evans,G,"6' 2""",190 lbs,SR,"Chesapeake, VA"
4,Corey Douglas,F,"6' 8""",220 lbs,JR,"Louisville, KY"
5,Nah'Shon Hyland,G,"6' 3""",165 lbs,FR,"Wilmington, DE"
10,Vince Williams,G,"6' 6""",210 lbs,SO,"Toledo, OH"
11,KeShawn Curry,G,"6' 4""",185 lbs,SO,"Jacksonville, FL"
12,Jimmy Clark III,G,"6' 3""",175 lbs,FR,"Covington, GA"
13,Malik Crowfield,G,"6' 4""",190 lbs,SR,"Laplace, LA"
14,Marcus Santos-Silva,F,"6' 7""",250 lbs,JR,"Taunton, MA"
15,Arnold Henderson VI,G,"5' 10""",175 lbs,FR,"Mechanicsville, VA"
20,Hason Ward,F,"6' 9""",200 lbs,FR,"Bridgetown, Barbados"
21,Jarren McAllister,G,"6' 4""",200 lbs,FR,"Wake Forest, NC"
23,Issac Vann,F,"6' 6""",200 lbs,SR,"Bridgeport, CT"
