number,name,position,height,weight,class,hometown
0,Tanner Krebs,G,"6' 6""",205 lbs,SR,"Hobart, TAS"
1,Logan Johnson,G,"6' 2""",175 lbs,SO,"Mountain View, CA"
2,Quinn Clinton,G,"6' 3""",190 lbs,SO,"Christchurch, New Zealand"
3,Jordan Ford,G,"6' 1""",175 lbs,SR,"Folsom, CA"
5,Jock Perry,C,"7' 1""",250 lbs,JR,"Melbourne, VIC"
10,Elijah Thomas,F,"6' 5""",220 lbs,JR,"Peoria, AZ"
11,Matthias Tass,F,"6' 10""",240 lbs,SO,"Tallin, Estonia"
12,Tommy Kuhse,G,"6' 2""",180 lbs,JR,"Mesa, AZ"
14,Kyle Bowen,F,"6' 8""",220 lbs,FR,"Perth, WA"
15,Dan Sheets,F,"6' 5""",205 lbs,SR,"San Ramon, CA"
23,Kristers Zoriks,G,"6' 4""",190 lbs,SO,"Jaunpils, Latvia"
24,Malik Fitts,F,"6' 8""",230 lbs,JR,"Rancho Cucamonga, CA"
41,Aaron Menzies,C,"7' 3""",265 lbs,SR,"Manchester, England"
42,Dan Fotu,F,"6' 7""",220 lbs,SO,"Auckland, New Zealand"
44,Alex Ducas,G,"6' 6""",215 lbs,FR,"Geraldton, WA"
