number,name,position,height,weight,class,hometown
0,Tyrell Jones,G,"6' 1""",170 lbs,FR,"Chicago, IL"
0,Chandler Leopard,G,"6' 3""",185 lbs,FR,"Athens, AL"
1,Jamal Johnson,G,"6' 4""",195 lbs,SO,"Birmingham, AL"
2,Jaylin Williams,F,"6' 7""",230 lbs,FR,"Nahunta, GA"
3,Danjel Purifoy,F,"6' 7""",230 lbs,SR,"Centreville, AL"
4,Javon Franklin,F,"6' 7""",218 lbs,SO,"Little Rock, AR"
5,J'Von McCormick,G,"6' 0""",185 lbs,SR,"New Orleans, LA"
10,Samir Doughty,G,"6' 4""",195 lbs,SR,"Philadelphia, PA"
12,Lior Berman,G,"6' 4""",205 lbs,FR,"Birmingham, AL"
13,Babatunde Akingbola,C,"6' 10""",236 lbs,FR,"Ogun, Nigeria"
14,Preston Cook,G,"6' 4""",200 lbs,SO,"Auburn, AL"
20,Myles Parker,F,"6' 8""",200 lbs,SO,"Madison, AL"
21,Will Macoy,G,"6' 4""",200 lbs,SR,"Birmingham, AL"
22,Allen Flanigan,G,"6' 5""",200 lbs,FR,"Little Rock, AR"
23,Isaac Okoro,F,"6' 6""",225 lbs,FR,"Powder Springs, GA"
24,Anfernee McLemore,F,"6' 7""",220 lbs,SR,"Warwick, GA"
33,Chase Maasdorp,G,"6' 0""",175 lbs,SO,"Lakewood Ranch, FL"
35,Devan Cambridge,G,"6' 6""",190 lbs,FR,"Nashville, TN"
50,Austin Wiley,C,"6' 11""",260 lbs,SR,"Hoover, AL"
54,Thomas Collier,F,"6' 9""",215 lbs,SR,"Birmingham, AL"
