number,name,position,height,weight,class,hometown
0,Rip Economou,G,"6' 8""",190 lbs,SO,"Santa Monica, CA"
1,Myles Carter,F,"6' 9""",230 lbs,SR,"Chicago, IL"
2,Trey Hopkins,G,"6' 3""",180 lbs,SO,"Midwest City, OK"
5,Joe Wall,F,"6' 7""",215 lbs,SO,"Portland, OR"
10,Aaron Nettles,G,"6' 0""",175 lbs,JR,"Seattle, WA"
11,Riley Grigsby,G,"6' 6""",220 lbs,SO,"San Jose, CA"
12,Mattia Da Campo,G,"6' 7""",210 lbs,SR,"Venice, Italy"
13,Morgan Means,G,"6' 3""",175 lbs,SR,"Compton, CA"
14,Matt Vail,F,"6' 5""",190 lbs,SO,"Stanwood, WA"
21,Jordan Dallas,C,"6' 10""",220 lbs,SR,"Long Beach, CA"
23,Terrell Brown,G,"6' 1""",175 lbs,JR,"Seattle, WA"
24,Delante Jones,G,"6' 5""",195 lbs,SR,"Chantilly, VA"
25,Cade Alger,F,"6' 9""",190 lbs,FR,"Ripon, CA"
30,Tiago Zibecchi,G,"6' 6""",200 lbs,SO,"Rio De Janeiro, Brazil"
33,Mikkel Hauge,G,"6' 4""",200 lbs,FR,"Copenhagen, Denmark"
34,Anand Hundal,F,"6' 10""",230 lbs,SR,"Manteca, CA"
35,Dovy Pinskus,F,"6' 7""",195 lbs,FR,"Vilnius, Lithuania"
41,Jaren Nafarrete,G,"5' 7""",140 lbs,FR,"San Diego, CA"
