number,name,position,height,weight,class,hometown
0,J.J. Rhymes,G,"6' 4""",200 lbs,JR,"Phoenix, AZ"
1,Isiah Brown,G,"6' 2""",180 lbs,JR,"Seattle, WA"
3,Mikey Dixon,G,"6' 2""",165 lbs,JR,"New Castle, DE"
4,Oscar Frayer,F,"6' 7""",195 lbs,SR,"Oakland, CA"
5,Louis Bangai,C,"6' 10""",230 lbs,JR,"Yaounde, Cameroon"
10,Jovan Blacksher Jr.,G,"5' 11""",155 lbs,FR,"Oakland, CA"
11,Jaylen Fisher,G,"6' 2""",195 lbs,JR,"Memphis, TN"
13,Lorenzo Jenkins,F,"6' 7""",215 lbs,SR,"Naples, FL"
15,Raef Gerdes,F,"6' 7""",180 lbs,SO,"Lee's Summit, MO"
23,Carlos Johnson,G,"6' 4""",220 lbs,SR,"Centralia, IL"
24,Bryce Okpoh,F,"6' 7""",190 lbs,FR,"The Colony, TX"
25,Alessandro Lever,C,"6' 10""",225 lbs,JR,"Bolzano, Italy"
30,Gabe McGlothan,F,"6' 8""",220 lbs,SO,"Gilbert, AZ"
31,Ethan Spry,F,"6' 6""",200 lbs,FR,"Scottsdale, AZ"
