number,name,position,height,weight,class,hometown
0,Caleb Green,G,"5' 10""",175 lbs,JR,"Londonderry, NH"
1,Chris Maidoh,F,"6' 10""",180 lbs,FR,"New Carrollton, MD"
2,Taj Benning,G,"6' 4""",202 lbs,JR,"Fair Lawn, NJ"
4,Jack Mullally,G,"5' 10""",155 lbs,FR,"Belle Harbor, NY"
5,Aidas Kavaliauskas,G,"6' 1""",180 lbs,SR,"Kaunas, Lithuania"
10,Allan Jeanne-Rose,F,"6' 7""",185 lbs,FR,"Saint Joseph, Martinique"
11,Calvin Whipple,G,"6' 4""",195 lbs,SO,"Leominster, MA"
12,Kevin Senghore-Peterson,F,"6' 7""",235 lbs,JR,"Gothenburg, Sweden"
15,Wassef Methnani,F,"6' 8""",208 lbs,JR,"Kairrouan, Tunisia"
21,Mark Henry,G,"5' 11""",166 lbs,FR,"Hamburg, NY"
22,John Kelly,F,"6' 7""",195 lbs,FR,"Shelton, CT"
23,Vincent Eze,F,"6' 8""",210 lbs,SR,"Lagos, Nigeria"
24,Jesus Cruz,G,"6' 5""",210 lbs,JR,"Carolina, Puerto Rico"
25,Landon Taliaferro,G,"6' 5""",192 lbs,SR,"Boulder, CO"
30,Omar El-Sheikh,F,"6' 8""",220 lbs,JR,"Cairo, Egypt"
35,Tshiefu Ngalakulondi,F,"6' 7""",215 lbs,JR,"Manchester, NH"
