number,name,position,height,weight,class,hometown
1,Luke Bolster,G,"6' 0""",175 lbs,JR,"New York, NY"
2,Ben Milstein,G,"5' 10""",168 lbs,SO,"Boca Raton, FL"
3,Patrick Tape,F,"6' 10""",232 lbs,SR,"Charlotte, NC"
4,Jack Forrest,G,"6' 5""",200 lbs,FR,"Bala Cynwyd, PA"
5,Emmanuel Onuama,F,"6' 8""",216 lbs,FR,"Aguleri, Nigeria"
10,Asa Shannon,F,"6' 6""",195 lbs,FR,"Hyattsville, MD"
12,Cameron Shockley-Okeke,G,"6' 6""",190 lbs,FR,"Norwalk, CT"
13,Randy Brumant,F,"6' 7""",200 lbs,JR,"Houston, TX"
14,Eddie Turner III,G,"6' 2""",160 lbs,FR,"Seattle, WA"
15,Gabe Stefanini,G,"6' 3""",210 lbs,JR,"Bologna, Italy"
20,Jake Killingsworth,G,"6' 5""",205 lbs,SR,"San Carlos, CA"
21,Mike Smith,G,"5' 11""",180 lbs,SR,"Burr Ridge, IL"
24,Ike Nweke,F,"6' 7""",240 lbs,SO,"Woodbine, MD"
25,Jake Klores,G,"6' 0""",165 lbs,JR,"New York, NY"
32,Maka Ellis,G,"6' 5""",190 lbs,SO,"Las Vegas, NV"
33,Tai Bibbs,G,"6' 3""",177 lbs,JR,"Chicago, IL"
50,Joseph Smoyer,F,"6' 11""",230 lbs,JR,"Portland, OR"
