number,name,position,height,weight,class,hometown
0,Blake Hinson,G,"6' 7""",229 lbs,SO,"Deltona, FL"
1,Austin Crowley,G,"6' 5""",188 lbs,FR,"West Point, MS"
2,Devontae Shuler,G,"6' 2""",192 lbs,JR,"Irmo, SC"
3,Khadim Sy,F,"6' 10""",244 lbs,JR,"Dakar, Senegal"
4,Breein Tyree,G,"6' 2""",195 lbs,SR,"Somerset, NJ"
5,KJ Buffen,F,"6' 7""",220 lbs,SO,"Gainesville, GA"
10,Carlos Curry,F,"6' 11""",235 lbs,FR,"Albany, GA"
11,Franco Miller Jr.,G,"6' 3""",202 lbs,FR,"Freeport, GB"
12,Shon Robinson,F,"6' 11""",210 lbs,FR,"Chicago, IL"
13,Bryce Williams,G,"6' 2""",178 lbs,JR,"Tampa, FL"
14,Antavion Collum,F,"6' 7""",228 lbs,FR,"Memphis, TN"
15,Luis Rodriguez,G,"6' 6""",202 lbs,SO,"Los Angeles, CA"
23,Sammy Hunter,F,"6' 9""",230 lbs,FR,"Nassau, Bahamas"
24,Jarkel Joiner,G,"6' 1""",177 lbs,JR,"Oxford, MS"
33,John McBride,G,"6' 7""",216 lbs,FR,"Memphis, TN"
34,Conner McKay,G,"5' 11""",181 lbs,JR,"Baldwyn, MS"
