number,name,position,height,weight,class,hometown
0,Paxson Wojcik,G,"6' 4""",185 lbs,FR,"Charleston, SC"
1,Lucas Williamson,G,"6' 4""",205 lbs,JR,"Chicago, IL"
2,Jake Baughman,G,"6' 3""",180 lbs,SR,"Bloomington, IL"
4,Bruno Skokna,G,"6' 4""",175 lbs,SR,"Zagreb, Croatia"
5,Keith Clemons,G,"6' 1""",180 lbs,JR,"Norcross, GA"
10,Tom Welch,F,"6' 8""",220 lbs,FR,"Naperville, IL"
12,Marquise Kennedy,G,"6' 1""",175 lbs,FR,"Chicago, IL"
14,Braden Norris,G,"6' 0""",180 lbs,SO,"Hilliard, OH"
22,Sami Ismail,G,"6' 1""",182 lbs,SO,"Orland Park, IL"
23,Cooper Kaifes,G,"6' 3""",195 lbs,SO,"Shawnee, KS"
24,Tate Hall,G,"6' 6""",220 lbs,JR,"Greenfield, IN"
25,Cameron Krutwig,C,"6' 9""",255 lbs,JR,"Algonquin, IL"
30,Aher Uguak,F,"6' 7""",225 lbs,JR,"Edmonton, AB"
33,Franklin Agunanne,F,"6' 9""",245 lbs,SO,"Abuja, Nigeria"
45,Will Alcock,F,"6' 7""",205 lbs,SO,"Zionsville, IN"
50,Jalon Pipkins,G,"6' 4""",180 lbs,JR,"Paris, TX"
