number,name,position,height,weight,class,hometown
0,A.J. Caldwell,G,"6' 4""",201 lbs,SO,"Sarasota, FL"
1,Jonathan Scott,G,"6' 4""",200 lbs,SR,"Monument, CO"
2,Jamaal Walker,G,"6' 4""",180 lbs,FR,"Chattanooga, TN"
3,David Jean-Baptiste,G,"6' 1""",191 lbs,JR,"Miami, FL"
4,Maurice Commander,G,"6' 0""",167 lbs,SO,"Chicago, IL"
5,Jaden Frazier,F,"6' 10""",210 lbs,FR,"Pulaski, VA"
10,Alex Tostado,G,"6' 2""",180 lbs,SO,"Guadalajara, Mexico"
11,Rod Johnson,F,"6' 7""",200 lbs,JR,"Sun Prairie, WI"
12,Ashton Smith,G,"5' 8""",165 lbs,FR,"Memphis, TN"
14,Grant Ledford,G,"6' 6""",205 lbs,FR,"Knoxville, TN"
15,Ramon Vila,F,"6' 8""",242 lbs,JR,"Barcelona, Spain"
23,Trey Doomes,G,"6' 3""",175 lbs,SO,"Acworth, GA"
24,Prosper Obidiebube,F,"6' 8""",205 lbs,FR,"Lagos, Nigeria"
25,Justin Brown,C,"6' 10""",205 lbs,SO,"Chicago, IL"
32,Matt Ryan,G,"6' 7""",215 lbs,SR,"Cortlandt Manor, NY"
33,Stefan Kenic,F,"6' 9""",230 lbs,JR,"Belgrade, Serbia"
NA,Malachi Smith,G,"6' 3""",200 lbs,SO,"Belleville, IL"
