number,name,position,height,weight,class,hometown
0,Tyson Jolly,G,"6' 4""",190 lbs,JR,"Muskogee, OK"
1,Feron Hunt,F,"6' 8""",195 lbs,SO,"New Orleans, LA"
2,Darius McNeill,G,"6' 3""",185 lbs,JR,"Houston, TX"
3,Kendric Davis,G,"5' 11""",180 lbs,SO,"Houston, TX"
4,Charles Smith IV,G,"6' 5""",185 lbs,FR,"Atlanta, GA"
5,Emmanuel Bandoumel,G,"6' 4""",180 lbs,SO,"Quebec City, PQ"
13,CJ White,G,"6' 5""",215 lbs,SO,"Little Rock, AR"
14,William Douglas,G,"6' 5""",193 lbs,JR,"Memphis, TN"
15,Isiaha Mike,F,"6' 8""",215 lbs,JR,"Scarborough, ON"
20,Grant Youngkin,G,"6' 3""",190 lbs,JR,"Washington, DC"
21,Jahmar Young Jr.,F,"6' 9""",215 lbs,SO,"Desoto, TX"
22,Isiah Jasey,F,"6' 10""",250 lbs,JR,"Killeen, TX"
23,Alex Tabor Jr.,G,"6' 2""",175 lbs,FR,"Charlotte, NC"
24,Everett Ray,F,"6' 7""",220 lbs,SO,"Addison, TX"
25,Ethan Chargois,F,"6' 9""",235 lbs,JR,"Tulsa, OK"
33,Darius McBride,G,"6' 4""",190 lbs,FR,"Cedar Park, TX"
