number,name,position,height,weight,class,hometown
0,Wendell Moore Jr.,F,"6' 6""",213 lbs,FR,"Charlotte, NC"
1,Vernon Carey Jr.,C,"6' 10""",270 lbs,FR,"Southwest Ranches, FL"
2,Cassius Stanley,G,"6' 6""",193 lbs,FR,"Los Angeles, CA"
3,Tre Jones,G,"6' 3""",185 lbs,SO,"Apple Valley, MN"
12,Javin DeLaurier,F,"6' 10""",237 lbs,SR,"Shipman, VA"
13,Joey Baker,F,"6' 7""",208 lbs,SO,"Fayetteville, NC"
14,Jordan Goldwire,G,"6' 2""",185 lbs,JR,"Norcross, GA"
15,Alex O'Connell,G,"6' 6""",190 lbs,JR,"Roswell, GA"
21,Matthew Hurt,F,"6' 9""",214 lbs,FR,"Rochester, MN"
30,Michael Savarino,G,"6' 0""",182 lbs,FR,"Durham, NC"
41,Jack White,F,"6' 7""",222 lbs,SR,"Traralgon, VIC"
45,Keenan Worthington,F,"6' 9""",211 lbs,FR,"Chapel Hill, NC"
50,Justin Robinson,F,"6' 9""",202 lbs,SR,"San Antonio, TX"
51,Mike Buckmire,G,"6' 2""",180 lbs,JR,"Blue Bell, PA"
