number,name,position,height,weight,class,hometown
0,Glenn Robinson II,G,"6' 5""",194 lbs,JR,"Atlanta, GA"
1,Terrell Burden,G,"5' 10""",155 lbs,FR,"Smyrna, GA"
2,Danny Lewis,G,"6' 4""",169 lbs,SO,"Atlanta, GA"
3,Adili Kuerban,G,"6' 2""",183 lbs,SO,"Santa Clarita, CA"
4,Tyler Hooker,G,"5' 10""",147 lbs,SR,"Simpsonville, SC"
10,John Ogwuche,G,"6' 2""",212 lbs,SR,"Decatur, GA"
12,Jamie Lewis,G,"6' 4""",175 lbs,FR,"Atlanta, GA"
13,C.J. Washington,G,"6' 4""",208 lbs,FR,"Houston, TX"
15,Ugo Obineke,F,"6' 6""",191 lbs,SO,"Rowlett, TX"
21,Armani Harris,F,"6' 6""",199 lbs,FR,"Covington, GA"
23,Antonio Spencer,F,"6' 9""",233 lbs,SO,"Dallas, TX"
24,Bryson Lockley,F,"6' 8""",208 lbs,SR,"Houston, TX"
25,Bobby Miller,G,"6' 2""",175 lbs,FR,"Buford, GA"
35,Josh Leonce,G,"6' 4""",190 lbs,JR,"Milton, GA"
41,Drew Romich,F,"6' 9""",235 lbs,SR,"Marietta, GA"
45,Pietro Agostini,F,"6' 9""",224 lbs,SO,"Trieste, Italy"
