number,name,position,height,weight,class,hometown
0,Sama'Zha Hart,F,"6' 7""",219 lbs,FR,"Dallas, TX"
1,Kevon Harris,G,"6' 6""",216 lbs,SR,"Ellenwood, GA"
2,Roti Ware,G,"6' 3""",190 lbs,JR,"Morton, MS"
3,Cameron Johnson,G,"6' 4""",205 lbs,JR,"Little Rock, AR"
4,David Kachelries,G,"6' 1""",183 lbs,JR,"Emmaus, PA"
10,John Comeaux,G,"5' 11""",182 lbs,SR,"Beaumont, TX"
11,Oddyst Walker,G,"6' 2""",178 lbs,SO,"Baton Rouge, LA"
12,Charlie Daniels,F,"6' 9""",230 lbs,JR,"Jacksonville, FL"
13,Calvin Solomon,F,"6' 7""",208 lbs,FR,"Houston, TX"
14,Gavin Kensmil,F,"6' 7""",255 lbs,JR,"Paramaribo, Suriname"
15,Kharee McDaniel,G,"5' 10""",165 lbs,FR,"Houston, TX"
20,Landon Badgley,F,"6' 9""",225 lbs,FR,"Arlington, TX"
23,Nathan Bain,F,"6' 6""",205 lbs,SR,"Freeport, GB"
24,Tyler Zivney,G,"6' 2""",193 lbs,SO,"Rockwall, TX"
25,Gabe Matturro,G,"6' 0""",159 lbs,FR,"Katy, TX"
35,Demiere Brown,F,"6' 6""",221 lbs,JR,"Powder Springs, GA"
