number,name,position,height,weight,class,hometown
1,Matt Lewis,G,"6' 5""",195 lbs,JR,"Woodbridge, VA"
2,Antanee Pinkard,G,"6' 4""",205 lbs,SR,"Lancaster, PA"
3,Deshon Parker,G,"6' 4""",195 lbs,SO,"Huber Heights, OH"
4,Zyon Dobbs,G,"6' 3""",195 lbs,FR,"Fairmont, WV"
5,Darius Banks,G,"6' 5""",220 lbs,JR,"Saint Petersburg, FL"
11,Zach Jacobs,F,"6' 8""",230 lbs,JR,"Richmond, VA"
13,Quinn Richey,G,"6' 5""",195 lbs,FR,"Johns Creek, GA"
14,Jayvis Harvey,G,"6' 3""",200 lbs,FR,"Durham, NC"
20,Dalton Jefferson,F,"6' 7""",175 lbs,FR,"Elkton, VA"
22,Julien Wooden,F,"6' 8""",220 lbs,FR,"Roanoke, VA"
23,Michael Christmas,F,"6' 6""",225 lbs,FR,"Virginia Beach, VA"
24,Dwight Wilson,F,"6' 8""",250 lbs,JR,"Tallahassee, FL"
35,Devon Flowers,F,"6' 8""",215 lbs,FR,"Hyattsville, MD"
