number,name,position,height,weight,class,hometown
0,Lane Hartley,G,"6' 3""",185 lbs,JR,"Chatham, LA"
1,Derric Jean,G,"6' 2""",190 lbs,SR,"Miami, FL"
3,Amorie Archibald,G,"6' 3""",180 lbs,JR,"Deltona, FL"
5,Kalob Ledoux,G,"6' 4""",198 lbs,JR,"Port Barre, LA"
10,Xaiver Armstead,G,"6' 5""",200 lbs,JR,"Waco, TX"
11,JaColby Pemberton,G,"6' 5""",190 lbs,JR,"Dallas, TX"
13,Stacey Thomas,F,"6' 8""",220 lbs,SO,"Houston, TX"
21,Exavian Christon,G,"6' 4""",200 lbs,JR,"Hot Springs, AR"
22,Isaiah Crawford,F,"6' 6""",220 lbs,FR,"Fort Worth, TX"
23,Mubarak Muhammed,F,"6' 7""",220 lbs,SR,"Suleja, Nigeria"
24,Cobe Williams,G,"5' 11""",175 lbs,FR,"Dallas, TX"
25,DaQuan Bracey,G,"5' 11""",175 lbs,SR,"Baltimore, MD"
33,Andrew Gordon,F,"6' 10""",250 lbs,JR,"Clearwater, FL"
35,Oliver Powell,F,"6' 8""",235 lbs,SR,"Rowlett, TX"
40,Kale Walters,F,"6' 7""",195 lbs,SO,"Lindale, TX"
