number,name,position,height,weight,class,hometown
0,Andrew Fleming,F,"6' 7""",222 lbs,SR,"Norway, ME"
1,Mykhailo Yagodin,G,"6' 5""",195 lbs,SO,"Odessa, Ukraine"
2,Ja'Shonte Wright-Mcleish,G,"6' 4""",185 lbs,FR,"Montreal, PQ"
3,Vilgot Larsson,F,"6' 8""",215 lbs,JR,"Stockholm, Sweden"
4,Ata Turgut,F,"6' 9""",220 lbs,FR,"Ankara, Turkey"
5,Nedeljko Prijovic,F,"6' 8""",210 lbs,JR,"Belgrade, Serbia"
10,Stephane Ingo,F,"6' 9""",200 lbs,FR,"Mississauga, AB"
11,Agah Kizilkaya,G,"6' 3""",179 lbs,FR,"Copenhagen, Denmark"
12,Veljko Radakovic,F,"6' 9""",210 lbs,FR,"Novi Sad, Serbia"
13,Miks Antoms,F,"6' 8""",245 lbs,JR,"Riga, Latvia"
15,Taylor Schildroth,G,"6' 0""",175 lbs,FR,"Blue Hill, ME"
21,Precious Okoh,G,"6' 1""",188 lbs,FR,"Brockton, MA"
22,Solomon Iluyomade,F,"6' 7""",225 lbs,SO,"London, England"
25,Sergio El Darwich,G,"6' 4""",205 lbs,SR,"Dekwaneh, Lebanon"
44,Peter Stumer,G,"6' 6""",185 lbs,FR,"Sodertalje, Sweden"
