number,name,position,height,weight,class,hometown
0,Chereef Knox,F,"6' 5""",210 lbs,FR,"Philadelphia, PA"
1,Ryan Daly,G,"6' 5""",225 lbs,JR,"Havertown, PA"
2,Myles Douglas,F,"6' 7""",215 lbs,SO,"Edgewood, MD"
3,Cameron Brown,G,"6' 5""",210 lbs,FR,"Greenbelt, MD"
5,Greg Smith,G,"6' 0""",183 lbs,SR,"Flemington, NJ"
10,Rahmir Moore,G,"6' 3""",205 lbs,FR,"Philadelphia, PA"
11,Toliver Freeman,G,"6' 3""",215 lbs,SR,"Baton Rouge, LA"
12,Anthony Longpre,F,"6' 10""",245 lbs,JR,"Montreal, PQ"
21,Lorenzo Edwards,F,"6' 8""",215 lbs,JR,"Lake Forest, IL"
23,Greg Foster Jr.,G,"6' 5""",195 lbs,SO,"Milwaukee, WI"
25,Dennis Ashley,G,"6' 1""",176 lbs,SR,"Los Angeles, CA"
33,Taylor Funk,F,"6' 8""",230 lbs,JR,"Lancaster, PA"
