number,name,position,height,weight,class,hometown
0,Jay Green,G,"6' 5""",200 lbs,SO,"Sydney, NSW"
1,Moses Wood,F,"6' 8""",195 lbs,SO,"Reno, NV"
2,Donnie Tillman,F,"6' 7""",225 lbs,JR,"Detroit, MI"
3,Amauri Hardy,G,"6' 2""",190 lbs,JR,"Detroit, MI"
5,David Jenkins Jr.,G,"6' 2""",195 lbs,JR,"Tacoma, WA"
10,Jonah Antonio,G,"6' 5""",180 lbs,JR,"Perth, WA"
12,Trey Hurlburt,G,"5' 11""",170 lbs,SO,"Henderson, NV"
13,Bryce Hamilton,G,"6' 4""",200 lbs,SO,"Pasadena, CA"
15,Cheickna Dembele,F,"6' 11""",245 lbs,JR,"Banamba, Mali"
20,Nick Blair,F,"6' 5""",215 lbs,SR,"Las Vegas, NV"
22,Vitaliy Shibel,F,"6' 9""",210 lbs,SR,"Kiev, Ukraine"
24,Christopher Hall,G,"6' 4""",175 lbs,SR,"San Marcos, CA"
31,Marvin Coleman,G,"6' 2""",180 lbs,SO,"Las Vegas, NV"
34,Cheikh Mbacke Diong,F,"6' 11""",220 lbs,JR,"Dakar, Senegal"
55,Elijah Mitrou-Long,G,"6' 1""",190 lbs,SR,"Mississauga, AB"
