number,name,position,height,weight,class,hometown
0,Tyler Kidd,G,"5' 9""",180 lbs,SR,"Seattle, WA"
1,Austin Fadal,G,"6' 4""",175 lbs,SO,"San Ramon, CA"
2,Steele Venters,F,"6' 7""",175 lbs,FR,"Ellensburg, WA"
5,Casson Rouse,G,"6' 2""",180 lbs,FR,"Lacey, WA"
10,Jacob Davison,G,"6' 4""",175 lbs,JR,"Long Beach, CA"
11,Jack Perry,G,"6' 2""",175 lbs,JR,"Melbourne, VIC"
12,Steven Beo,G,"6' 3""",180 lbs,JR,"Richland, WA"
14,Mason Peatling,F,"6' 8""",220 lbs,SR,"Melbourne, VIC"
15,Tyler Robertson,F,"6' 6""",200 lbs,FR,"Melbourne, VIC"
21,Adriel Linares,F,"6' 9""",195 lbs,FR,"San Antonio, TX"
22,Elijah Jackson,G,"6' 4""",190 lbs,SO,"Seattle, WA"
23,Jordan Veening,F,"6' 6""",205 lbs,FR,"Sumas, WA"
24,Kim Aiken Jr.,F,"6' 7""",215 lbs,SO,"Redlands, CA"
25,Mike Meadows,G,"6' 2""",175 lbs,FR,"Hollywood, CA"
33,Jacob Groves,F,"6' 7""",185 lbs,FR,"Spokane, WA"
35,Tanner Groves,F,"6' 9""",235 lbs,SO,"Spokane, WA"
44,Abdullahi Mohamed,F,"6' 8""",190 lbs,FR,"Seattle, WA"
55,Ellis Magnuson,G,"6' 2""",190 lbs,FR,"Boise, ID"
