number,name,position,height,weight,class,hometown
0,Tyler Scanlon,F,"6' 7""",215 lbs,SR,"Centreville, VA"
1,Mitch Listau,G,"6' 4""",195 lbs,FR,"Waunakee, WI"
2,Grayson Murphy,G,"6' 2""",175 lbs,SO,"Franklin, TN"
3,Luke Smith,G,"6' 0""",175 lbs,JR,"Knoxville, TN"
4,Garrett Suedekum,G,"6' 2""",170 lbs,JR,"Brentwood, TN"
5,Adam Kunkel,G,"6' 3""",165 lbs,SO,"Hebron, KY"
10,Caleb Hollander,F,"6' 8""",225 lbs,SO,"Nashville, TN"
11,Michael Shanks,F,"6' 6""",200 lbs,FR,"Bentonville, AR"
12,EJ Bellinger,G,"6' 4""",195 lbs,FR,"Saint Peters, MO"
14,Nick Hopkins,G,"6' 0""",175 lbs,JR,"Fayetteville, TN"
20,Tate Pierson,G,"6' 6""",200 lbs,SO,"Brentwood, TN"
21,Derek Sabin,F,"6' 9""",230 lbs,SO,"Slinger, WI"
22,Ben Sheppard,G,"6' 6""",180 lbs,FR,"Atlanta, GA"
24,Michael Benkert,G,"6' 4""",200 lbs,SR,"Greenwood, IN"
33,Nick Muszynski,C,"6' 11""",235 lbs,SO,"Pickerington, OH"
42,Rilee Epley,F,"6' 4""",195 lbs,FR,"Newburgh, IN"
50,Seth Adelsperger,C,"6' 11""",230 lbs,SR,"Peru, IN"
