number,name,position,height,weight,class,hometown
0,Vinnie Shahid,G,"5' 11""",190 lbs,SR,"Minneapolis, MN"
2,Jaxon Knotek,G,"6' 6""",215 lbs,SO,"River Falls, WI"
3,Tyree Eady,G,"6' 5""",215 lbs,SO,"Middleton, WI"
5,Sam Griesel,G,"6' 6""",215 lbs,SO,"Lincoln, NE"
11,Jared Samuelson,G,"6' 3""",185 lbs,SR,"Gretna, NE"
12,Noah Christensen,F,"6' 9""",190 lbs,FR,"Breckenridge, MN"
13,Chris Quayle,G,"6' 5""",190 lbs,SR,"Riverton, WY"
21,Jarius Cook,G,"6' 3""",180 lbs,SO,"Brooklyn Park, MN"
22,Cameron Hunter,G,"6' 3""",180 lbs,JR,"Olathe, KS"
23,Maleeck Harden-Hayes,G,"6' 7""",175 lbs,FR,"Moorhead, MN"
24,Tyson Ward,G,"6' 6""",195 lbs,SR,"Tampa, FL"
32,Odell Wilson,F,"6' 6""",245 lbs,FR,"Minneapolis, MN"
34,Rocky Kreuser,F,"6' 10""",250 lbs,JR,"White Bear Lake, MN"
44,Tyler Witz,F,"6' 9""",250 lbs,JR,"Clearwater, FL"
