number,name,position,height,weight,class,hometown
0,Dexter Dennis,G,"6' 5""",207 lbs,SO,"Baker, LA"
1,Tyson Etienne,G,"6' 1""",192 lbs,FR,"Englewood, NJ"
2,Jamarius Burton,G,"6' 4""",200 lbs,SO,"Charlotte, NC"
3,DeAntoni Gordon,F,"6' 7""",210 lbs,FR,"Mobile, AL"
5,Trey Wade,F,"6' 6""",219 lbs,JR,"Marietta, GA"
10,Erik Stevenson,G,"6' 3""",198 lbs,SO,"Lacey, WA"
11,Noah Fernandes,G,"5' 11""",172 lbs,FR,"Mattapoisett, MA"
14,Jacob Herrs,G,"6' 2""",185 lbs,JR,"Wichita, KS"
15,Brycen Bush,G,"6' 0""",165 lbs,JR,"Wichita, KS"
21,Jaime Echenique,C,"6' 11""",258 lbs,SR,"Barranquilla, Colombia"
24,Morris Udeze,C,"6' 8""",240 lbs,SO,"Houston, TX"
32,Tate Busse,G,"6' 2""",185 lbs,FR,"Saint Francis, KS"
33,Asbjorn Midtgaard,C,"7' 0""",267 lbs,JR,"Helsingor, Denmark"
40,Josaphat Bilau,F,"6' 10""",232 lbs,FR,"La Rochelle, France"
44,Isaiah Poor Bear-Chandler,F,"6' 9""",250 lbs,SO,"Omaha, NE"
52,Grant Sherfield,G,"6' 2""",189 lbs,FR,"Wichita, KS"
