number,name,position,height,weight,class,hometown
0,Milan Acquaah,G,"6' 3""",195 lbs,JR,"Bakersfield, CA"
2,Kajuan Hale,G,"5' 10""",170 lbs,SO,"Gainesville, GA"
3,Tre Armstrong,G,"6' 5""",200 lbs,FR,"Burnie, TAS"
4,Omar Lo,F,"6' 9""",210 lbs,SR,"Los Angeles, CA"
5,Reed Nottage,G,"6' 6""",200 lbs,FR,"Sydney, NSW"
10,Jordan Caruso,G,"6' 3""",180 lbs,SO,"New York, NY"
11,Bul Kuol,F,"6' 7""",215 lbs,JR,"Canberra, ACT"
12,Glenn Morison,C,"6' 10""",240 lbs,SO,"Canberra, ACT"
15,Brandon Boyd,G,"6' 1""",180 lbs,SR,"Los Angeles, CA"
23,Jordan Gonzalez,G,"6' 2""",190 lbs,SO,"Pasadena, CA"
25,Ty Rowell,G,"6' 2""",185 lbs,JR,"Langley, BC"
31,Ferron Flavors Jr.,G,"6' 3""",190 lbs,JR,"Federal Way, WA"
32,Micah Robinson,G,"6' 4""",180 lbs,SR,"Rancho Cucamonga, CA"
33,Zach Pirog,C,"6' 11""",245 lbs,SR,"Highlands Ranch, CO"
34,Tristan Forsyth,F,"6' 10""",235 lbs,JR,"Melbourne, VIC"
35,De'jon Davis,F,"6' 7""",225 lbs,SR,"Oakland, CA"
