number,name,position,height,weight,class,hometown
0,Kawanise Wilkins,F,"6' 5""",235 lbs,JR,"Chicago, IL"
1,Chase Barrs,F,"6' 9""",185 lbs,FR,"Tampa, FL"
2,Adrian Martin,G,"6' 3""",170 lbs,SO,"Sugar Hill, GA"
3,B. Artis White,G,"5' 9""",150 lbs,FR,"Canton, MI"
4,Jared Printy,G,"6' 4""",185 lbs,SR,"Cedar Rapids, IA"
10,Luke Toliver,G,"6' 3""",190 lbs,SO,"Paw Paw, MI"
11,Rafael Cruz Jr.,G,"6' 1""",185 lbs,JR,"Chicago, IL"
12,Michael Flowers,G,"6' 1""",195 lbs,JR,"Southfield, MI"
15,Patrick Emilien,F,"6' 6""",190 lbs,SO,"Toronto, ON"
20,William Boyer-Richard,G,"6' 1""",185 lbs,SO,"Drummondville, PQ"
22,Titus Wright,C,"6' 8""",250 lbs,FR,"Thomasville, GA"
24,Adida Ikongshul,F,"6' 6""",195 lbs,SR,"Madison, IN"
30,Jason Whitens,G,"6' 4""",200 lbs,SO,"Powers, MI"
35,Brandon Johnson,F,"6' 8""",200 lbs,JR,"Chicago, IL"
