number,name,position,height,weight,class,hometown
0,Brandon Key,G,"5' 10""",180 lbs,SR,"Milwaukee, WI"
1,Matthew Mims,G,"6' 0""",180 lbs,FR,"Cedar Rapids, IA"
2,Tray Buchanan,G,"6' 2""",180 lbs,JR,"Rock Island, IL"
3,Baylor Scheierman,G,"6' 6""",180 lbs,FR,"Aurora, NE"
10,Alou Dillon,F,"6' 8""",230 lbs,SO,"Wauwatosa, WI"
11,Noah Freidel,G,"6' 4""",185 lbs,FR,"Tea, SD"
15,Beau Brown,G,"6' 1""",175 lbs,SR,"Mitchell, SD"
22,Aaron Fiegen,F,"6' 7""",215 lbs,FR,"Madison, SD"
23,Owen King,G,"6' 3""",200 lbs,SO,"Caledonia, MN"
32,Matt Dentlinger,F,"6' 8""",240 lbs,SO,"Arcadia, IA"
34,Alex Arians,G,"6' 4""",210 lbs,SO,"Madison, WI"
35,Douglas Wilson,F,"6' 7""",210 lbs,JR,"Des Moines, IA"
50,David Wingett,G,"6' 7""",205 lbs,FR,"Winnebago, NE"
