number,name,position,height,weight,class,hometown
0,Mickey Mitchell,F,"6' 7""",225 lbs,SR,"Orlando, FL"
1,Remy Martin,G,"6' 0""",170 lbs,JR,"Chatsworth, CA"
2,Rob Edwards,G,"6' 5""",205 lbs,SR,"Detroit, MI"
3,Caleb Christopher,G,"6' 1""",180 lbs,FR,"Carson, CA"
4,Kimani Lawrence,F,"6' 8""",220 lbs,JR,"Providence, RI"
5,Elias Valtonen,G,"6' 7""",195 lbs,SO,"Eura, Finland"
10,Jaelen House,G,"6' 2""",160 lbs,FR,"Phoenix, AZ"
11,Alonzo Verge Jr.,G,"6' 3""",167 lbs,JR,"Chicago, IL"
12,Micah Burno,G,"6' 0""",180 lbs,FR,"Scottsdale, AZ"
15,John Olmsted,F,"6' 10""",215 lbs,FR,"Morenci, AZ"
20,Khalid Thomas,F,"6' 9""",210 lbs,JR,"Portland, OR"
22,Andre Allen,F,"6' 9""",210 lbs,JR,"Los Angeles, CA"
23,Romello White,F,"6' 8""",235 lbs,JR,"Atlanta, GA"
24,Jalen Graham,F,"6' 9""",205 lbs,FR,"Phoenix, AZ"
25,Grant Fogerty,G,"6' 0""",175 lbs,SR,"Scottsdale, AZ"
30,Kyle Feit,G,"6' 4""",190 lbs,SO,"West Palm Beach, FL"
35,Taeshon Cherry,F,"6' 8""",210 lbs,SO,"El Cajon, CA"
