number,name,position,height,weight,class,hometown
1,Matt Harshany,G,"6' 0""",180 lbs,SO,"Pace, FL"
2,Marcus Filien,F,"6' 7""",210 lbs,FR,"Rensselaer, NY"
3,Jimmy Boeheim,F,"6' 8""",215 lbs,JR,"Fayetteville, NY"
4,Greg Dolan,G,"6' 3""",175 lbs,FR,"Williamsville, NY"
5,Bryan Knapp,G,"6' 1""",170 lbs,JR,"Washington, DC"
10,Chuks Uzoka,F,"6' 6""",209 lbs,FR,"Richmond, TX"
11,Terrance McBride,G,"6' 2""",170 lbs,JR,"Lynwood, CA"
12,Kobe Dickson,F,"6' 9""",235 lbs,SO,"Holcomb, KS"
13,Thurston McCarty,F,"6' 7""",175 lbs,SR,"Shubuta, MS"
20,Chaz Mack,F,"6' 6""",210 lbs,SR,"Tucson, AZ"
21,Riley Voss,F,"6' 6""",220 lbs,JR,"Milford, OH"
22,Josh Warren,F,"6' 8""",223 lbs,SR,"Downingtown, PA"
23,Jordan Jones,F,"6' 5""",195 lbs,FR,"Thousand Oaks, CA"
24,Max Samberg,G,"6' 3""",190 lbs,SO,"Rye, NY"
25,Dean Noll,G,"6' 2""",180 lbs,SO,"Medford, NJ"
32,Noah Gear,G,"6' 4""",185 lbs,SR,"Potomac, MD"
50,Sarju Patel,G,"6' 3""",170 lbs,JR,"Daleville, VA"
