number,name,position,height,weight,class,hometown
0,Cornelius Taylor,G,"6' 0""",180 lbs,SR,"Claxton, GA"
1,Madiaw Niang,F,"6' 9""",210 lbs,SO,"Dakar, Senegal"
2,Everett Winchester,G,"6' 7""",215 lbs,JR,"Baltimore, MD"
3,Jaylen Sebree,F,"6' 7""",190 lbs,SO,"Hopkinsville, KY"
4,D.J. Robertson,G,"6' 1""",160 lbs,FR,"Raleigh, NC"
5,Carrington McCaskill,F,"6' 7""",190 lbs,FR,"Detroit, MI"
11,Michael Forrest,G,"6' 0""",170 lbs,SO,"Lauderhill, FL"
12,Aleksandar Zecevic,F,"6' 10""",245 lbs,SR,"Novi Sad, Serbia"
13,Kenan Blackshear,G,"6' 6""",215 lbs,FR,"Orlando, FL"
15,Jailyn Ingram,F,"6' 7""",215 lbs,JR,"Madison, GA"
21,Alejandro Ralat,G,"5' 11""",160 lbs,FR,"San Juan, Puerto Rico"
23,Richardson Maitre,G,"6' 3""",180 lbs,JR,"Montreal, PQ"
25,Karlis Silins,F,"6' 11""",240 lbs,SO,"Riga, Latvia"
32,Brant Ulmer,F,"6' 7""",195 lbs,FR,"Live Oak, FL"
35,Dardan Kapiti,F,"6' 10""",210 lbs,FR,"Prishtina, Kosovo"
