number,name,position,height,weight,class,hometown
0,Gerald Liddell,F,"6' 8""",200 lbs,SO,"Cibolo, TX"
1,Andrew Jones,G,"6' 4""",185 lbs,SO,"Irving, TX"
2,Matt Coleman III,G,"6' 2""",185 lbs,JR,"Norfolk, VA"
3,Courtney Ramey,G,"6' 3""",185 lbs,SO,"St. Louis, MO"
4,Donovan Williams,G,"6' 6""",180 lbs,FR,"Houston, TX"
5,Royce Hamm Jr.,F,"6' 8""",240 lbs,JR,"Houston, TX"
13,Jase Febres,G,"6' 5""",195 lbs,JR,"Houston, TX"
14,Drayton Whiteside,G,"6' 0""",160 lbs,SR,"Austin, TX"
20,Jericho Sims,F,"6' 9""",240 lbs,JR,"Minneapolis, MN"
22,Kai Jones,F,"6' 11""",212 lbs,FR,"Nassau, Bahamas"
30,Brock Cunningham,F,"6' 6""",215 lbs,FR,"Austin, TX"
33,Kamaka Hepa,F,"6' 9""",225 lbs,SO,"Barrow, AK"
50,Will Baker,C,"6' 11""",245 lbs,FR,"Austin, TX"
