number,name,position,height,weight,class,hometown
1,Derek Culver,F,"6' 10""",255 lbs,SO,"Youngstown, OH"
2,Brandon Knapper,G,"6' 0""",185 lbs,SO,"South Charleston, WV"
3,Gabe Osabuohien,F,"6' 7""",235 lbs,JR,"Toronto, ON"
4,Miles McBride,G,"6' 2""",196 lbs,FR,"Cincinnati, OH"
5,Jordan McCabe,G,"6' 0""",188 lbs,SO,"Kaukauna, WI"
10,Jermaine Haley,G,"6' 7""",215 lbs,SR,"Vancouver, BC"
11,Emmitt Matthews Jr.,F,"6' 7""",210 lbs,SO,"Tacoma, WA"
12,Taz Sherman,G,"6' 4""",185 lbs,JR,"Missouri City, TX"
14,Chase Harler,G,"6' 3""",210 lbs,SR,"Moundsville, WV"
15,Jalen Bridges,F,"6' 7""",210 lbs,FR,"Fairmont, WV"
22,Sean McNeil,G,"6' 3""",207 lbs,SO,"Union, KY"
30,Spencer Macke,G,"5' 11""",170 lbs,FR,"Fort Thomas, KY"
31,Logan Routt,F,"6' 11""",250 lbs,SR,"Cameron, WV"
34,Oscar Tshiebwe,F,"6' 9""",258 lbs,FR,"Lubumbashi, Congo"
