number,name,position,height,weight,class,hometown
0,Joshua Jones Jr.,G,"6' 6""",190 lbs,FR,"Del Amo, CA"
1,Brandon Kamga,G,"6' 5""",215 lbs,SR,"Reston, VA"
2,Daniel Venzant,G,"5' 10""",169 lbs,SO,"Midland, TX"
3,Doctor Bradley,G,"6' 7""",185 lbs,FR,"Gardena, CA"
5,Davon Clare,F,"6' 6""",220 lbs,SR,"Killeen, TX"
10,Austen Awosika,G,"6' 3""",193 lbs,SR,"Carson, CA"
11,Wayne Arnold,G,"6' 4""",170 lbs,SO,"Los Angeles, CA"
12,Mojus Mojus,G,"6' 4""",175 lbs,FR,"San Diego, CA"
13,Vincent Lee,F,"6' 8""",230 lbs,FR,"Midlothian, TX"
14,Raul Torres,G,"6' 1""",180 lbs,FR,"Santa Ana, CA"
15,Emmanuel Taban,F,"6' 7""",171 lbs,FR,"Phoenix, AZ"
23,Tory San Antonio,G,"6' 3""",165 lbs,FR,"Moreno Valley, CA"
24,Josh Pitts,F,"6' 9""",262 lbs,JR,"San Antonio, TX"
33,Johnny Wang,F,"6' 9""",240 lbs,JR,"Beijing, China"
34,Jackson Rowe,F,"6' 7""",210 lbs,SR,"Toronto, ON"
35,Cameron Carter,G,"6' 2""",180 lbs,FR,"Reno, NV"
NA,Amel Kuljuhovic,F,--,--,--,--
