date,game_id,home,away
2015-03-11,400766778,Seton Hall,Marquette
2015-03-11,400766779,DePaul,Creighton
2015-03-11,400766813,Clemson,Florida State
2015-03-11,400766834,NC State,Pittsburgh
2015-03-11,400766856,California,Washington State
2015-03-11,400766857,Arizona State,USC
2015-03-11,400766858,Oregon State,Colorado
2015-03-11,400766859,Stanford,Washington
2015-03-11,400766862,Fordham,George Mason
2015-03-11,400766863,Duquesne,Saint Louis
2015-03-11,400766866,Mississippi State,Auburn
2015-03-11,400766867,South Carolina,Missouri
2015-03-11,400766873,UTSA,Florida International
2015-03-11,400766883,Kansas State,TCU
2015-03-11,400766884,Texas,Texas Tech
2015-03-11,400766914,Middle Tennessee,Charlotte
2015-03-11,400766915,Western Kentucky,Marshall
2015-03-11,400766916,North Texas,Rice
2015-03-11,400766997,Alabama State,Mississippi Valley State
2015-03-11,400766998,New Mexico,Air Force
2015-03-11,400766999,UNLV,Nevada
2015-03-11,400767023,McNeese,SE Louisiana
2015-03-11,400767024,Nicholls,New Orleans
2015-03-11,400767073,Nebraska,Penn State
2015-03-11,400767074,Minnesota,Rutgers
2015-03-11,400768035,Bowling Green,Eastern Michigan
2015-03-11,400768037,Western Michigan,Akron
2015-03-11,400768119,North Carolina,Boston College
2015-03-11,400768122,Miami,Virginia Tech
2015-03-11,400768154,North Carolina Central,Coppin State
2015-03-11,400768174,Norfolk State,South Carolina State
2015-03-11,400768176,Texas Southern,Alcorn State
