player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Bailey,F,27,7,10,0,0,8,10,4,6,10,1,2,4,4,3,22,TRUE,2006-01-05,Loyola Chicago,H
T. Baker,F,29,3,6,0,0,3,4,4,7,11,1,0,0,2,3,9,TRUE,2006-01-05,Loyola Chicago,H
E. ShawE,C,24,1,2,0,0,2,2,0,4,4,0,0,2,1,0,4,TRUE,2006-01-05,Loyola Chicago,H
M. Abdur-Rahim,G,12,1,2,0,1,0,0,0,1,1,1,0,0,1,3,2,TRUE,2006-01-05,Loyola Chicago,H
J. Kelly,G,4,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,TRUE,2006-01-05,Loyola Chicago,H
B. Green,G,23,3,6,1,1,0,0,0,1,1,1,1,0,2,1,7,FALSE,2006-01-05,Loyola Chicago,H
B. Cotton,G,37,5,11,2,3,2,2,0,1,1,2,2,0,3,1,14,FALSE,2006-01-05,Loyola Chicago,H
Z. Everingham,G,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,FALSE,2006-01-05,Loyola Chicago,H
J. Goode,G,37,5,9,2,4,3,4,0,4,4,3,0,1,3,3,15,FALSE,2006-01-05,Loyola Chicago,H
TEAM,NA,NA,25,46,5,9,18,22,11,24,35,11,5,7,17,17,73,FALSE,2006-01-05,Loyola Chicago,H
