date,game_id,home,away
2008-12-23,283580009,Arizona State,Idaho State
2008-12-23,283580038,Colorado,UL Monroe
2008-12-23,283580048,Delaware,Marist
2008-12-23,283580066,Iowa State,South Dakota State
2008-12-23,283580071,Bradley,SIU-Edwardsville
2008-12-23,283580077,Northwestern,SMU
2008-12-23,283580103,Boston College,Maine
2008-12-23,283580135,Minnesota,SE Louisiana
2008-12-23,283580142,Illinois,Missouri
2008-12-23,283580158,Nebraska,UMBC
2008-12-23,283580164,Rutgers,NJIT
2008-12-23,283580167,New Mexico,New Mexico State
2008-12-23,283580179,St. Bonaventure,Niagara
2008-12-23,283580202,Tulsa,UT Arlington
2008-12-23,283580258,Virginia,Hampton
2008-12-23,283580275,Wisconsin,Texas
2008-12-23,283580277,West Virginia,Radford
2008-12-23,283580279,Pacific,Saint Mary's
2008-12-23,283580325,Cleveland State,Kent State
2008-12-23,283580338,Kennesaw State,East Tennessee State
2008-12-23,283582032,Arkansas State,SE Missouri St
2008-12-23,283582066,Binghamton,Rider
2008-12-23,283582117,Central Michigan,Detroit Mercy
2008-12-23,283582230,Fordham,New Hampshire
2008-12-23,283582250,Gonzaga,Portland State
2008-12-23,283582275,Hofstra,Iona
2008-12-23,283582325,La Salle,Mt. St. Mary's
2008-12-23,283582439,UNLV,Southern Utah
2008-12-23,283582541,Santa Clara,Stanford
2008-12-23,283582561,Siena,Buffalo
2008-12-23,283582572,Southern Miss,Weber State
2008-12-23,283582641,Texas Tech,Centenary
2008-12-23,283582752,Xavier,Butler
2008-12-23,283582934,CSU Bakersfield,Cal Poly
