player_id,player,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,team,opponent,home,starter,date,location
5241283,C. Hollenbeck,31,2,7,0,2,7,8,5,7,12,1,0,0,1,2,11,Idaho State,Eastern Washington,FALSE,TRUE,2025-03-01,A
5176324,E. Otten,16,1,3,0,0,0,0,2,6,8,0,0,1,0,2,2,Idaho State,Eastern Washington,FALSE,TRUE,2025-03-01,A
5176322,I. Griffin,36,4,13,0,3,4,6,4,2,6,0,0,0,1,1,12,Idaho State,Eastern Washington,FALSE,TRUE,2025-03-01,A
5105658,D. Darling,38,9,17,1,5,5,6,1,2,3,6,4,0,1,3,24,Idaho State,Eastern Washington,FALSE,TRUE,2025-03-01,A
4708536,J. O'Neil,21,4,7,0,0,2,2,2,1,3,2,0,0,2,4,10,Idaho State,Eastern Washington,FALSE,TRUE,2025-03-01,A
5241286,B. Daberkow,14,2,5,0,0,2,2,1,1,2,2,0,0,1,0,6,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
5241285,J. Greene,16,1,1,0,0,2,4,1,1,2,0,2,0,0,2,4,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
5189547,J. Graham,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
5176419,Q. Meza,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
5241284,C. Kelly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
5176319,J. Brown,3,1,1,1,1,0,0,1,1,2,0,0,0,0,0,3,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
4897897,AJ Burgin,21,1,5,1,5,0,0,0,2,2,0,1,0,4,4,3,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
NA,TEAM,NA,26,61,4,17,22,28,18,26,44,11,7,1,10,19,78,Idaho State,Eastern Washington,FALSE,FALSE,2025-03-01,A
