player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Edogi,F,31,3,4,0,0,0,0,5,3,8,0,0,2,3,1,6,TRUE,2017-11-18,Northern Kentucky,N
R. Griffin,G,20,3,5,0,0,0,0,0,3,3,2,1,0,2,2,6,TRUE,2017-11-18,Northern Kentucky,N
D. Much,G,33,5,13,5,10,0,0,0,2,2,2,1,0,2,3,15,TRUE,2017-11-18,Northern Kentucky,N
Z. Lewis,G,34,7,10,2,4,3,4,0,3,3,2,3,0,2,3,19,TRUE,2017-11-18,Northern Kentucky,N
R. McGill,G,37,5,17,0,3,3,5,1,3,4,1,1,0,5,2,13,TRUE,2017-11-18,Northern Kentucky,N
T. Williams,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2017-11-18,Northern Kentucky,N
G. Kensmil,F,3,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,FALSE,2017-11-18,Northern Kentucky,N
E.J. Crawford,G,25,4,7,1,3,1,1,0,6,6,1,0,0,1,1,10,FALSE,2017-11-18,Northern Kentucky,N
J. Svandrlik,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,2017-11-18,Northern Kentucky,N
S. Casimir,G,17,0,3,0,1,2,2,1,1,2,1,1,0,2,2,2,FALSE,2017-11-18,Northern Kentucky,N
C.J. Seaforth,G,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE,2017-11-18,Northern Kentucky,N
TEAM,NA,NA,27,59,8,21,10,14,10,23,33,10,7,2,18,15,72,FALSE,2017-11-18,Northern Kentucky,N
