player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
T. Kohl,F,35,6,14,1,3,5,6,5,3,8,2,0,0,5,3,18,TRUE,2018-12-16,Providence,A
D. Bute,C,21,2,4,0,0,0,0,0,1,1,1,1,0,2,4,4,TRUE,2018-12-16,Providence,A
J. Coleman,G,32,9,14,2,4,1,3,3,0,3,0,0,0,1,1,21,TRUE,2018-12-16,Providence,A
I. Krishnan,G,34,1,7,1,4,2,2,0,4,4,1,1,0,0,4,5,TRUE,2018-12-16,Providence,A
T. Batiste,G,27,2,7,0,1,0,1,0,1,1,1,3,0,1,3,4,TRUE,2018-12-16,Providence,A
K. Wallace,F,15,0,3,0,0,0,0,2,1,3,0,1,2,0,2,0,FALSE,2018-12-16,Providence,A
J. Hugley,F,19,3,6,1,2,0,0,1,2,3,0,1,1,0,1,7,FALSE,2018-12-16,Providence,A
D. Marshall Jr.,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-12-16,Providence,A
H. Kay,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-12-16,Providence,A
C. Williams,G,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2018-12-16,Providence,A
W. Ellis,G,7,1,1,1,1,1,3,0,2,2,0,1,0,1,1,4,FALSE,2018-12-16,Providence,A
T. Segwai,G,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,FALSE,2018-12-16,Providence,A
TEAM,NA,NA,24,58,6,15,9,15,14,16,30,5,8,3,13,19,63,FALSE,2018-12-16,Providence,A
