player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
D. Austin,F,31,2,9,0,3,1,2,1,1,2,0,0,1,1,3,5,TRUE,2008-01-24,Rider,A
J. Ferguson,F,23,3,6,1,3,1,2,2,7,9,5,0,0,2,1,8,TRUE,2008-01-24,Rider,A
A. Gabriel,F,4,1,3,0,0,0,1,1,0,1,0,0,0,0,0,2,TRUE,2008-01-24,Rider,A
L. JolicoeurL,C,35,6,11,0,1,6,6,0,6,6,0,1,0,1,4,18,TRUE,2008-01-24,Rider,A
P. Bouli,G,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,2008-01-24,Rider,A
A. Pearson,G,32,3,7,0,2,3,4,1,0,1,2,1,0,3,4,9,FALSE,2008-01-24,Rider,A
D. Crawford,G,6,1,2,0,1,2,2,1,0,1,0,0,0,0,0,4,FALSE,2008-01-24,Rider,A
N. Walsh,G,18,4,8,3,7,0,0,3,0,3,2,1,0,1,2,11,FALSE,2008-01-24,Rider,A
R. Green,G,12,0,2,0,1,1,2,0,3,3,1,3,0,3,1,1,FALSE,2008-01-24,Rider,A
C. Smith,G,34,9,18,2,4,2,2,3,1,4,0,2,0,4,3,22,FALSE,2008-01-24,Rider,A
TEAM,NA,NA,29,66,6,22,16,21,13,19,32,11,8,1,15,18,80,FALSE,2008-01-24,Rider,A
